-0.073,-0.697
-0.069,-0.057
-0.015,0.5
-0.099,-0.599
-0.102,1.625
-0.193,-0.036
-0.136,1.688
-0.228,-0.717
-0.255,-1.05
-0.273,2.121
-0.275,0.423
-0.224,0.122
-0.357,-1.449
-0.422,1.814
-0.448,1.802
-0.449,2.181
-0.482,-0.105
-0.517,1.93
-0.64,0.485
-0.651,-0.476
-0.611,1.979
-0.609,1.668
-0.647,-0.997
-0.701,-1.078
-0.732,1.011
-0.677,1.78
-0.754,1.047
-0.726,-1.507
-0.767,-0.122
-0.903,1.156
-0.923,1.0
-0.887,1.31
-0.96,0.01
-0.986,0.349
-1.019,2.019
-1.048,-1.512
-1.065,0.454
-1.148,-0.033
-1.221,0.501
-1.204,2.287
-1.266,2.17
-1.338,0.229
-1.641,-0.835
-1.661,-0.641
-1.647,-0.331
-1.718,2.05
-1.848,1.528
-1.848,2.113
-1.883,-0.768
-1.971,1.06
-1.99,0.612
-1.978,0.521
-2.103,-1.306
-2.105,0.977
-2.127,2.243
-2.05,0.965
-2.16,1.182
-2.167,-0.646
-2.189,1.337
-2.163,1.136
-2.103,0.987
-2.288,1.431
-2.326,0.472
-2.282,1.687
-2.447,0.385
-2.515,0.683
-2.48,-1.135
-2.611,-0.815
-2.63,1.485
-2.722,0.062
-2.751,1.71
-2.731,1.205
-2.822,0.934
-2.764,-0.35
-2.786,2.44
-2.859,2.325
-2.785,-0.448
-2.79,0.15
-2.828,-0.806
-2.913,1.052
-2.938,0.764
-2.855,1.483
-2.994,-0.866
-3.005,0.144
-2.919,0.341
-2.956,-1.286
-3.029,-1.309
-3.046,0.576
-2.988,-0.695
3.13,0.486
3.126,-0.13
3.106,0.248
2.969,2.174
2.958,-0.291
2.927,2.06
2.968,0.808
2.933,-0.475
2.795,1.829
2.745,-0.171
2.795,-1.37
2.785,0.58
2.408,0.503
2.391,-0.587
2.382,1.736
2.218,2.132
2.133,0.059
2.125,1.042
2.075,0.0
2.109,-0.432
2.03,2.253
2.095,-0.171
2.008,0.877
1.955,-0.78
1.898,-1.105
1.885,-0.457
1.728,-1.37
1.678,0.04
1.588,-0.722
1.539,2.091
1.571,1.734
1.515,-1.194
1.524,-1.137
1.545,2.245
1.461,0.819
1.352,1.774
1.394,-0.591
1.305,1.958
1.357,1.506
1.194,1.34
1.173,1.223
1.067,1.844
1.148,-1.324
1.147,0.97
1.068,-0.626
0.984,2.421
1.064,-0.444
0.932,2.331
1.017,1.402
0.892,2.368
0.723,0.6
0.728,-0.269
0.714,-0.247
0.676,-0.544
0.686,-0.223
0.64,-0.342
0.553,-1.463
0.519,-1.029
0.474,-0.845
0.503,2.239
0.453,2.302
0.417,2.032
0.412,0.956
0.299,1.005
0.334,-0.457
0.307,-1.501
0.23,2.216
0.118,0.187
0.18,0.934
-0.132,-1.792
-0.433,-1.848
-0.71,-1.596
-0.721,-1.694
-0.8,-1.79
-1.485,-1.737
-2.775,-1.702
-2.932,-1.733
-3.011,-1.722
3.132,-1.662
2.904,-2.067
2.527,-1.85
2.299,-1.769
2.098,-1.833
2.074,-1.8
1.795,-1.635
1.706,-1.821
1.155,-1.941
1.096,-1.751
1.0,-1.726
0.35,-1.815
0.199,-1.885
0.201,-1.889
-0.083,2.687
-0.278,2.779
-0.583,2.492
-1.33,2.692
-1.603,2.702
-2.297,2.678
-2.457,2.768
-2.56,2.459
-3.036,2.414
-3.132,2.487
3.054,2.676
2.548,2.679
2.478,2.587
2.291,2.595
1.543,2.659
0.949,2.681
-2.853,2.001
2.282,0.199
2.13,0.313
0.038,-1.353
0.633,2.449
0.127,1.116
-0.021,1.369
0.109,-0.361
-0.096,-0.503
-0.168,-1.509
-0.143,-0.473
-0.354,1.683
-0.323,-0.691
-0.456,-0.362
-0.588,0.698
-0.47,-1.157
-0.494,-0.272
-0.551,1.179
-0.737,-1.464
-1.007,-0.291
-0.911,1.116
-1.126,-1.463
-1.156,0.948
-1.098,-0.083
-1.28,0.84
-1.178,-0.199
-1.22,0.349
-1.646,0.345
-1.613,-0.09
-1.727,0.305
-1.784,1.958
-1.862,2.273
-2.035,0.39
-2.132,0.256
-2.047,0.275
-2.168,-0.348
-2.213,-0.369
-2.332,-0.177
-2.34,0.188
-2.507,-0.026
-2.375,-1.187
-2.436,2.268
-2.622,2.388
-2.546,0.414
-2.619,1.347
-2.666,1.191
-2.686,0.045
-2.869,0.644
-2.78,2.317
-2.984,1.24
3.021,0.841
2.998,-0.947
3.11,0.746
3.07,-0.394
2.95,-0.399
2.94,0.981
3.062,1.029
2.824,-0.323
2.797,0.57
2.775,0.069
2.752,0.818
2.756,2.022
2.624,2.302
2.606,1.067
2.546,2.212
2.51,2.257
2.509,0.018
2.345,1.007
2.461,0.343
2.416,-1.144
2.295,-0.102
2.348,-0.332
2.342,1.316
2.317,-0.812
1.963,-1.548
1.976,1.141
1.972,0.759
1.706,0.19
1.687,0.287
1.515,-1.143
1.564,0.64
1.431,-1.193
1.384,1.224
1.353,2.302
1.318,1.637
1.444,2.231
1.131,-1.6
1.014,0.233
1.125,1.217
1.027,0.05
0.845,-0.467
0.764,-1.499
0.544,-1.359
0.483,-0.533
0.492,0.019
0.458,-0.06
0.402,-0.351
0.463,-0.497
0.463,0.335
0.349,0.135
0.315,-0.389
0.408,-1.142
0.267,1.055
0.242,-1.215
0.309,0.826
0.141,2.107
0.205,0.284
-0.016,-1.914
-0.22,-1.747
-0.38,-1.773
-0.61,-1.726
-0.608,-2.002
-0.665,-1.817
-1.086,-1.973
-2.457,-1.977
-2.335,-1.714
-2.572,-1.841
-2.807,-1.917
-2.886,-1.977
2.884,-1.88
2.965,-1.682
2.802,-1.565
2.66,-1.62
1.697,-1.772
1.491,-1.796
1.398,-1.847
1.338,-1.665
1.322,-1.975
1.23,-1.866
-0.191,2.438
-0.696,2.798
-1.75,2.499
-2.971,2.568
-3.051,2.748
3.116,2.737
1.65,2.453
1.265,2.651
1.174,2.709
1.137,2.46
0.397,2.661
0.151,2.718
0.048,0.575
-0.342,-0.579
-1.015,1.15
-1.23,1.982
2.415,-1.618
2.098,-1.01
1.967,0.035
0.415,-0.762
-2.714,1.89
-2.83,0.806
1.857,1.147
1.649,0.685
0.852,0.341
0.765,1.94
0.565,1.942
0.6,0.935
0.53,1.466
-0.402,0.883
-0.407,0.886
1.593,-1.459
1.669,-1.568
2.629,2.796
0.004,0.64
0.058,1.197
-0.026,0.098
-0.029,2.322
-0.12,0.661
-0.063,2.385
-0.155,-0.02
-0.182,-0.353
-0.2,2.818
-0.202,1.12
-0.151,0.819
-0.284,-0.752
-0.349,2.511
-0.375,2.499
-0.376,2.878
-0.409,0.592
-0.444,2.627
-0.567,1.182
-0.578,0.221
-0.538,2.676
-0.536,2.365
-0.574,-0.3
-0.628,-0.381
-0.659,1.708
-0.604,2.477
-0.681,1.744
-0.653,-0.81
-0.694,0.575
-0.83,1.853
-0.85,1.697
-0.814,2.007
-0.887,0.707
-0.913,1.046
-0.946,2.716
-0.975,-0.815
-0.992,1.151
-1.075,0.664
-1.148,1.198
-1.131,2.984
-1.193,2.867
-1.265,0.926
-1.568,-0.138
-1.588,0.056
-1.574,0.366
-1.645,2.747
-1.775,2.225
-1.775,2.81
-1.81,-0.071
-1.898,1.757
-1.917,1.309
-1.905,1.218
-2.03,-0.609
-2.032,1.674
-2.054,2.94
-1.977,1.662
-2.087,1.879
-2.094,0.051
-2.116,2.034
-2.09,1.833
-2.03,1.684
-2.215,2.128
-2.253,1.169
-2.209,2.384
-2.374,1.082
-2.442,1.38
-2.407,-0.438
-2.538,-0.118
-2.557,2.182
-2.649,0.759
-2.678,2.407
-2.658,1.902
-2.749,1.631
-2.691,0.347
