0.01,-0.016
-0.024,0.272
0.011,-0.917
-0.061,0.207
-0.094,1.66
-0.124,-1.57
-0.224,0.403
-0.172,-0.77
-0.238,-1.738
-0.329,0.852
-0.26,0.156
-0.358,-0.57
-0.375,0.103
-0.52,-0.459
-0.447,-0.172
-0.504,-0.551
-0.647,0.013
-0.58,-1.0
-0.699,0.977
-0.658,-0.148
-0.741,0.439
-0.81,-0.499
-0.82,-1.21
-0.927,-0.807
-0.985,1.636
-1.159,-0.801
-1.122,-0.485
-1.391,0.375
-1.393,1.622
-1.349,0.971
-1.477,-0.78
-1.495,0.847
-1.548,0.74
-1.499,-0.079
-1.501,-1.387
-1.646,1.155
-1.597,-1.258
-1.699,-0.568
-1.715,0.078
-1.754,1.723
-1.67,1.548
-1.72,1.15
-1.776,-0.191
-1.804,1.075
-1.78,-1.908
-1.779,-0.09
-1.86,1.457
-1.987,0.186
-1.935,-1.201
-2.042,-0.779
-2.067,0.551
-2.0,-0.39
-2.004,1.675
-2.043,-0.929
-2.048,-1.656
-2.154,0.879
-2.137,0.278
-2.228,1.158
-2.236,-0.662
-2.272,-0.773
-2.39,-1.256
-2.437,1.872
-2.383,0.876
-2.436,-1.035
-2.449,1.507
-2.537,0.158
-2.559,-0.283
-2.628,-0.599
-2.659,-0.095
-2.684,-0.336
-2.69,-0.347
-2.651,0.401
-2.704,-0.495
-2.78,0.309
-2.79,0.809
-2.893,-1.206
-2.903,1.161
-2.919,-1.143
-2.926,-0.219
-2.906,0.389
-2.985,-0.839
-2.974,-0.423
-3.062,-1.639
-2.991,1.783
-3.077,-1.788
-3.093,-1.95
3.117,1.371
-3.108,-1.606
-3.141,1.978
3.13,1.785
3.031,1.585
3.012,1.964
2.98,1.171
2.984,0.039
2.913,-1.874
2.884,-1.846
2.82,1.439
2.784,0.64
2.783,1.536
2.826,-1.736
2.803,2.003
2.777,0.387
2.737,1.36
2.642,0.152
2.555,0.808
2.398,-1.505
2.458,1.396
2.43,0.406
2.32,0.135
2.327,1.715
2.362,2.0
2.281,-0.238
2.217,1.434
2.123,1.243
2.02,1.611
1.955,-1.21
1.862,-1.07
1.904,0.445
1.784,0.811
1.848,1.919
1.728,-0.299
1.685,1.843
1.523,0.854
1.501,0.5
1.545,-1.562
1.474,-0.599
1.457,0.568
1.42,-0.528
1.306,-1.925
1.297,1.923
1.351,-0.681
1.306,-0.841
1.0,1.043
1.028,-1.526
0.941,-1.054
0.932,1.107
0.965,1.22
0.949,0.407
0.915,-0.456
0.793,-0.309
0.74,-0.235
0.7,-1.473
0.656,-1.263
0.571,-1.023
0.541,-1.231
0.453,-0.777
0.424,-1.66
0.411,-0.064
0.338,-0.723
0.313,-0.545
0.379,-0.793
0.37,-1.232
0.317,-1.015
0.301,-0.541
0.332,0.141
0.322,-1.863
0.172,1.094
0.239,-1.783
0.22,1.45
0.047,1.605
0.046,1.326
-0.276,-2.128
-0.593,-2.357
-0.709,-2.221
-0.916,-2.355
-1.896,-2.233
-2.46,-2.102
-2.49,-2.008
-2.587,-2.249
-2.514,-2.378
-3.105,-2.25
3.023,-2.257
2.393,-2.347
1.607,-2.321
1.131,-2.389
1.163,-2.148
0.452,-2.029
0.069,2.11
-0.376,2.144
-0.492,2.013
-0.642,2.095
-0.847,2.23
-0.998,2.068
-1.094,2.364
-1.181,2.328
-1.932,2.097
-2.445,1.979
-2.51,2.395
-2.924,2.267
2.699,2.549
2.314,2.227
1.909,2.199
1.905,2.12
1.221,2.221
1.287,2.145
0.965,2.467
0.283,2.111
0.132,2.073
0.123,2.128
-1.979,-1.529
-2.351,0.033
-3.015,-0.402
2.123,0.795
1.625,1.87
1.062,0.973
0.795,-0.33
0.592,-1.826
-0.004,-2.011
-0.078,1.961
-0.092,-0.084
-0.091,1.991
-0.099,1.3
-0.24,0.927
-0.254,1.584
-0.174,-0.84
-0.315,0.438
-0.49,1.805
-0.373,-0.422
-0.401,0.833
-0.684,-0.092
-0.618,-0.389
-0.713,-0.378
-0.78,-0.828
-0.821,-1.8
-0.941,1.697
-1.036,0.344
-1.161,1.208
-1.142,-0.247
-1.202,-1.112
-1.378,1.797
-1.326,-0.223
-1.489,-0.719
-1.487,1.513
-1.507,0.25
-1.589,1.518
-1.47,-0.897
-1.498,-0.703
-1.645,0.902
-1.522,-1.486
-1.601,-0.21
-1.681,0.395
-1.875,1.181
-1.896,-0.128
-1.917,-0.048
-1.941,0.028
-2.264,1.088
-2.14,-0.75
-2.315,-0.592
-2.369,1.636
-2.232,1.858
-2.424,1.946
-2.313,-0.746
-2.325,-1.17
-2.361,-0.39
-2.48,0.223
-2.64,1.849
-2.528,0.682
-2.685,0.19
-2.689,-1.721
-2.589,1.875
-2.711,0.783
-2.721,0.719
-2.773,-0.504
-2.678,0.126
-2.699,0.72
-2.764,-0.239
-2.802,-0.432
-2.944,0.791
-2.938,0.738
-2.842,-0.748
-3.028,1.908
-2.939,0.209
-2.932,0.996
3.106,1.102
3.065,0.003
3.041,0.816
3.035,1.847
3.018,-0.258
3.11,-0.672
3.081,1.535
3.059,0.221
2.922,-1.917
2.919,0.273
2.954,1.52
2.823,-1.922
2.613,0.939
2.606,-1.96
2.469,-1.499
2.52,-0.069
2.375,1.561
2.411,-0.701
2.212,-0.274
2.332,-0.485
2.161,-0.065
2.221,1.704
2.158,1.643
2.064,0.508
1.918,1.148
1.947,0.638
1.757,-1.707
1.427,-1.732
1.548,1.931
1.409,0.47
1.354,0.546
1.471,-1.846
1.334,1.597
1.336,1.557
1.403,-1.887
1.382,-0.884
1.143,0.932
1.231,0.035
1.232,-0.626
1.233,-0.643
0.952,-1.599
0.978,0.018
0.99,-0.549
0.739,-0.72
0.591,-0.576
0.274,-1.751
0.254,0.12
0.224,1.503
0.345,1.488
0.343,0.622
0.162,0.573
0.131,-0.745
-0.114,-2.09
-0.334,-2.23
-0.708,-2.205
-0.764,-2.31
-1.229,-2.25
-1.449,-2.2
-2.358,-2.129
-2.599,-2.308
-2.863,-2.307
2.601,-2.272
2.47,-2.272
2.171,-2.398
1.651,-2.321
1.6,-2.308
1.568,-2.101
1.394,-2.119
0.459,-2.219
0.223,-2.051
0.018,-2.154
0.114,2.05
-0.398,2.293
-0.611,2.206
-0.778,2.219
-0.898,2.322
-1.234,2.055
-1.824,2.222
-2.952,2.289
2.933,1.984
2.481,2.331
2.424,2.409
1.987,2.308
1.864,2.131
1.783,2.062
1.38,2.459
0.736,1.962
0.399,2.096
0.233,2.285
0.173,2.146
-0.183,1.876
-1.58,-1.049
-2.422,-0.706
3.125,-0.72
2.817,1.032
2.088,-0.115
1.959,-0.602
0.592,-1.591
1.667,0.467
0.55,0.205
0.503,1.479
0.409,-0.207
-2.575,-1.021
-2.721,-0.351
-2.932,-0.358
0.822,-1.465
2.681,1.778
-0.034,0.288
0.001,-0.901
-0.071,0.223
-0.104,1.676
-0.134,-1.554
-0.234,0.419
-0.182,-0.754
-0.248,-1.722
-0.339,0.868
-0.27,0.172
-0.368,-0.554
-0.385,0.119
-0.53,-0.443
-0.457,-0.156
-0.514,-0.535
-0.657,0.029
-0.59,-0.984
-0.709,0.993
-0.668,-0.132
-0.751,0.455
-0.82,-0.483
-0.83,-1.194
-0.937,-0.791
-0.995,1.652
-1.169,-0.785
-1.132,-0.469
-1.401,0.391
-1.403,1.638
-1.359,0.987
-1.487,-0.764
-1.505,0.863
-1.558,0.756
-1.509,-0.063
-1.511,-1.371
-1.656,1.171
-1.607,-1.242
-1.709,-0.552
-1.725,0.094
-1.764,1.739
-1.68,1.564
-1.73,1.166
-1.786,-0.175
-1.814,1.091
-1.79,-1.892
-1.789,-0.074
-1.87,1.473
-1.997,0.202
-1.945,-1.185
-2.052,-0.763
-2.077,0.567
-2.01,-0.374
-2.014,1.691
-2.053,-0.913
-2.058,-1.64
-2.164,0.895
-2.147,0.294
-2.238,1.174
-2.246,-0.646
-2.282,-0.757
-2.4,-1.24
-2.447,1.888
-2.393,0.892
-2.446,-1.019
-2.459,1.523
-2.547,0.174
-2.569,-0.267
-2.638,-0.583
-2.669,-0.079
-2.694,-0.32
-2.7,-0.331
-2.661,0.417
-2.714,-0.479
-2.79,0.325
-2.8,0.825
-2.903,-1.19
-2.913,1.177
-2.929,-1.127
-2.936,-0.203
-2.916,0.405
-2.995,-0.823
-2.984,-0.407
