-0.027,-1.327
-0.09,-2.344
-0.065,-1.907
-0.065,-0.194
-0.162,-0.634
-0.203,-0.42
-0.249,0.488
-0.268,-0.397
-0.399,0.074
-0.407,-0.5
-0.583,-0.561
-0.611,-2.779
-0.624,-2.356
-0.701,-2.551
-0.715,-2.284
-0.847,-1.764
-0.978,-0.672
-0.947,-2.557
-1.028,-1.589
-1.095,-3.014
-1.064,-2.058
-1.147,-3.151
-1.238,-1.343
-1.337,0.029
-1.334,-1.236
-1.359,-0.99
-1.436,-0.068
-1.468,0.009
-1.6,-2.963
-1.627,-0.153
-1.636,-0.917
-1.639,-1.589
-1.749,-1.804
-1.7,-0.946
-1.802,-0.305
-1.715,-0.919
-1.733,0.117
-1.794,-2.906
-1.773,-1.375
-1.878,-0.591
-1.95,-0.768
-2.042,0.055
-2.078,-0.566
-2.075,-3.189
-2.064,-0.735
-2.01,-2.585
-2.058,-0.484
-2.082,-2.201
-2.164,-0.669
-2.13,-0.202
-2.17,-1.364
-2.214,-1.479
-2.306,-2.977
-2.34,-2.039
-2.297,-2.81
-2.306,-2.14
-2.389,-0.579
-2.446,-2.054
-2.411,-3.031
-2.414,-0.01
-2.448,-2.392
-2.553,0.423
-2.479,0.385
-2.615,-2.035
-2.638,-2.709
-2.657,-2.901
-2.656,-2.401
-2.68,0.465
-2.771,-1.6
-2.725,-1.688
-2.796,-0.803
-2.757,-0.452
-2.827,0.518
-2.878,-2.825
-3.017,-2.159
-3.052,-2.47
-2.987,-1.69
-3.097,-0.337
-3.138,-1.655
3.141,-2.775
3.021,-2.562
2.9,-2.11
2.951,-0.152
2.915,-3.337
2.901,-2.126
2.831,-0.539
2.822,-1.607
2.781,-2.973
2.727,-0.826
2.637,0.54
2.619,-1.863
2.646,-1.059
2.568,-0.544
2.496,-1.286
2.513,-2.12
2.411,-2.172
2.412,-1.801
2.39,-0.994
2.39,-0.17
2.344,-2.501
2.351,-3.153
2.31,-1.638
2.305,-2.171
2.256,-0.504
2.209,-0.638
2.107,-0.661
2.155,-0.455
2.088,-0.685
2.05,-1.968
1.98,-0.51
1.851,0.19
1.911,-0.648
1.836,-0.552
1.714,-3.406
1.761,-2.309
1.486,0.363
1.468,-0.101
1.306,-2.448
1.157,-1.415
1.154,-0.527
1.11,-1.87
1.107,-1.385
1.066,-0.397
1.098,0.542
0.983,-2.529
0.986,-0.093
0.994,-1.663
0.986,-1.088
0.867,-1.965
0.85,-1.892
0.889,0.448
0.809,-2.696
0.546,-3.014
0.554,-2.728
0.496,-2.763
0.519,-2.66
0.441,-3.249
0.429,-2.442
0.414,-1.078
0.32,-0.765
0.367,-0.391
0.346,-1.501
0.265,-1.93
0.246,-2.35
0.294,0.573
0.225,-2.638
0.276,-0.775
0.241,0.067
0.254,-1.046
-0.02,-0.933
-0.118,-3.616
-0.25,-3.368
-0.49,-3.388
-0.555,-3.26
-0.634,-3.761
-0.95,-3.399
-1.05,-3.48
-1.133,-3.449
-1.203,-3.404
-1.379,-3.624
-1.368,-3.708
-1.938,-3.594
-1.978,-3.537
-2.546,-3.673
-2.663,-3.489
-2.82,-3.577
3.103,-3.566
3.038,-3.63
2.898,-3.807
2.746,-3.681
2.491,-3.332
2.321,-3.78
2.098,-3.555
1.357,-3.482
0.769,-3.775
-0.283,0.672
-0.452,1.046
-0.659,0.635
-0.7,0.975
-0.894,0.972
-2.098,0.804
2.834,0.669
2.765,1.112
1.591,0.875
0.167,0.862
-0.731,-3.2
-2.049,-2.966
0.639,-1.754
0.011,-0.674
-0.212,-1.783
-0.239,-3.027
-0.152,-1.37
-0.135,-2.566
-0.211,0.465
-0.383,-2.398
-0.236,-2.527
-0.424,-1.835
-0.689,-1.49
-0.718,-2.244
-0.799,-0.387
-1.137,0.413
-1.062,-0.39
-1.442,-0.995
-1.398,-2.117
-2.053,-1.137
-2.052,-3.24
-2.234,-3.084
-2.299,-1.449
-2.392,-2.504
-2.471,-3.222
-2.404,-1.655
-2.568,-1.832
-2.465,0.549
-2.645,-2.007
-2.556,0.361
-2.805,-2.099
-2.725,-0.314
-2.726,-1.722
-2.771,-1.899
-2.889,-2.087
-2.78,0.275
-2.789,0.548
-2.926,-2.129
-2.946,-2.18
-2.983,-2.853
-2.985,-0.282
-2.983,0.139
-3.015,-3.223
-3.11,0.386
-3.112,-1.41
-3.107,-2.144
-3.124,-2.002
3.006,0.499
2.972,-0.563
3.024,-2.345
2.88,-1.202
2.872,-0.024
2.831,-0.503
2.812,-0.638
2.657,-2.16
2.703,-0.538
2.55,-1.038
2.421,-0.601
2.467,-3.209
2.332,-2.916
2.247,-1.761
2.206,0.374
2.028,-3.27
2.153,-1.998
2.008,-2.299
2.081,-2.287
2.059,-2.013
1.93,-1.666
1.919,-0.003
1.932,-3.029
1.763,-1.231
1.756,-0.344
1.695,-3.085
1.567,-1.819
1.42,-2.399
1.235,0.271
1.233,-0.977
1.212,-3.393
1.175,-2.28
1.171,-1.571
1.096,0.596
0.912,-1.974
0.634,-3.043
0.565,-1.858
0.556,-3.297
0.644,-2.184
0.609,-2.984
0.593,-1.781
0.323,-0.993
0.4,-1.916
0.361,-2.325
0.363,-1.701
-0.606,-3.612
-1.119,-3.691
-1.141,-3.653
-1.755,-3.544
-2.117,-3.448
-2.692,-3.388
2.78,-3.558
2.681,-3.509
2.089,-3.593
0.913,-3.435
0.427,-3.578
0.224,-3.546
-0.098,0.954
-0.489,0.804
-1.221,0.888
-1.233,0.648
-1.153,0.931
-1.859,0.949
-2.155,0.901
-2.266,0.943
1.955,0.922
0.687,0.936
0.641,0.643
0.546,0.748
0.199,0.647
-2.168,-1.434
-2.413,-0.787
-2.686,0.182
-2.865,0.299
2.901,-1.435
2.358,-1.921
0.182,-0.343
-0.924,-1.484
-0.932,-2.257
-1.591,-1.472
-1.734,-2.21
-2.559,-0.651
-2.724,-1.481
1.793,-2.302
0.773,-1.65
0.789,-0.371
0.706,-0.429
0.794,-1.234
0.773,-1.072
0.752,-1.041
0.678,-0.529
0.62,-0.314
0.405,-0.084
-0.063,-1.017
-0.038,-0.58
-0.038,1.133
-0.135,0.693
-0.176,0.907
-0.222,1.815
-0.241,0.93
-0.372,1.401
-0.38,0.827
-0.556,0.766
-0.584,-1.452
-0.597,-1.029
-0.674,-1.224
-0.688,-0.957
-0.82,-0.437
-0.951,0.655
-0.92,-1.23
-1.001,-0.262
-1.068,-1.687
-1.037,-0.731
-1.12,-1.824
-1.211,-0.016
-1.31,1.356
-1.307,0.091
-1.332,0.337
-1.409,1.259
-1.441,1.336
-1.573,-1.636
-1.6,1.174
-1.609,0.41
-1.612,-0.262
-1.722,-0.477
-1.673,0.381
-1.775,1.022
-1.688,0.408
-1.706,1.444
-1.767,-1.579
-1.746,-0.048
-1.851,0.736
-1.923,0.559
-2.015,1.382
-2.051,0.761
-2.048,-1.862
-2.037,0.592
-1.983,-1.258
-2.031,0.843
-2.055,-0.874
-2.137,0.658
-2.103,1.125
-2.143,-0.037
-2.187,-0.152
-2.279,-1.65
-2.313,-0.712
-2.27,-1.483
-2.279,-0.813
-2.362,0.748
-2.419,-0.727
-2.384,-1.704
-2.387,1.317
-2.421,-1.065
-2.526,1.75
-2.452,1.712
-2.588,-0.708
-2.611,-1.382
-2.63,-1.574
-2.629,-1.074
-2.653,1.792
-2.744,-0.273
-2.698,-0.361
-2.769,0.524
-2.73,0.875
-2.8,1.845
-2.851,-1.498
-2.99,-0.832
-3.025,-1.143
-2.96,-0.363
-3.07,0.99
-3.111,-0.328
