-0.042,1.052
-0.109,2.524
-0.134,1.997
-0.133,-0.311
-0.215,1.419
-0.14,2.038
-0.201,0.844
-0.245,-0.56
-0.335,3.262
-0.331,2.864
-0.338,0.983
-0.319,-0.409
-0.363,1.455
-0.442,0.267
-0.394,1.93
-0.402,1.289
-0.407,-0.243
-0.502,0.44
-0.493,0.656
-0.544,2.146
-0.552,0.98
-0.507,0.011
-0.576,2.371
-0.501,1.048
-0.586,-0.277
-0.539,2.03
-0.612,-0.594
-0.568,1.332
-0.602,0.735
-0.684,2.909
-0.846,-0.364
-0.837,2.866
-0.755,0.256
-0.849,-0.528
-0.837,2.764
-0.816,0.663
-0.858,3.09
-0.864,2.229
-0.98,1.446
-1.029,3.182
-1.116,1.971
-1.138,0.724
-1.177,1.989
-1.198,3.303
-1.201,1.746
-1.204,1.571
-1.31,1.464
-1.431,1.115
-1.442,0.291
-1.387,1.974
-1.421,0.727
-1.438,1.521
-1.516,0.628
-1.539,0.413
-1.614,1.239
-1.641,1.071
-1.818,1.254
-1.778,2.003
-1.805,1.257
-1.816,0.531
-1.896,0.337
-1.832,1.236
-1.893,2.926
-2.013,0.065
-1.933,2.029
-1.992,1.95
-2.06,2.639
-2.038,0.303
-2.039,1.217
-2.141,1.195
-2.164,3.156
-2.151,2.478
-2.166,2.179
-2.186,2.446
-2.421,0.553
-2.418,1.722
-2.57,0.844
-2.508,3.28
-2.598,0.731
-2.567,1.122
-2.617,0.333
-2.7,0.647
-2.628,3.225
-2.723,-0.242
-2.788,2.46
-2.869,0.11
-2.953,0.111
-3.063,2.429
-3.026,2.577
3.124,2.017
3.125,1.459
3.078,-0.528
3.047,0.721
3.028,0.815
3.075,1.237
2.969,2.358
2.99,0.048
2.887,0.131
2.843,2.997
2.898,1.537
2.855,-0.436
2.855,2.497
2.853,3.145
2.806,-0.264
2.665,2.828
2.682,1.488
2.669,1.192
2.679,3.066
2.597,2.146
2.562,2.947
2.543,2.264
2.533,2.95
2.517,1.924
2.501,2.168
2.496,3.1
2.485,-0.58
2.415,0.568
2.46,0.589
2.448,0.657
2.444,0.69
2.417,3.063
2.328,2.562
2.371,2.473
2.221,1.407
2.211,1.626
2.256,0.714
2.184,3.27
2.161,2.042
2.18,0.995
2.094,0.951
2.102,2.63
2.014,0.764
2.072,2.575
1.951,1.747
1.933,-0.297
1.968,2.491
1.89,-0.341
1.818,2.306
1.816,0.286
1.809,2.573
1.745,2.256
1.614,3.34
1.596,0.462
1.656,-0.256
1.511,0.439
1.526,1.624
1.457,2.381
1.495,0.033
1.396,1.405
1.281,2.23
1.336,3.032
1.253,2.04
0.967,2.525
1.007,0.778
0.933,0.595
0.877,3.076
0.513,0.994
0.478,1.064
0.479,-0.018
0.55,-0.314
0.392,1.601
0.189,2.412
0.235,2.446
-0.192,-0.732
-0.395,-0.841
-0.793,-0.788
-0.89,-0.8
-1.17,-0.773
-2.692,-0.678
-2.807,-0.954
-3.007,-0.914
0.86,-1.043
0.575,-0.796
-0.463,3.339
-0.474,3.549
-0.733,3.655
-0.788,3.71
-0.758,3.41
-1.006,3.487
-2.658,3.47
-3.044,3.527
2.765,3.491
2.723,3.792
2.34,3.665
2.273,3.549
1.76,3.549
1.311,3.619
0.557,3.782
-0.254,0.284
-0.92,3.104
-2.797,0.151
-3.01,1.523
2.948,3.407
1.737,-0.576
1.542,1.733
-0.159,0.39
-0.049,0.94
-0.211,0.675
-0.366,1.937
-0.242,-0.413
-0.495,0.266
-0.48,0.359
-0.431,1.715
-0.459,-0.594
-0.598,2.177
-0.615,2.778
-0.697,0.657
-0.751,3.208
-0.749,0.72
-0.801,1.068
-0.876,0.106
-0.753,1.567
-1.036,0.947
-1.142,0.312
-1.03,3.356
-1.034,2.263
-1.453,3.315
-1.444,1.112
-1.429,0.398
-1.469,-0.032
-1.473,3.066
-1.692,1.719
-1.747,1.724
-1.775,1.348
-1.759,1.156
-1.801,0.713
-1.823,0.858
-1.845,0.643
-1.933,1.399
-2.118,0.962
-2.049,2.215
-2.074,3.288
-2.357,0.932
-2.527,2.774
-2.513,0.27
-2.665,1.425
-2.612,0.745
-2.678,1.919
-2.837,-0.356
-2.799,1.809
-2.921,-0.582
-3.136,3.161
3.112,1.965
3.048,0.961
2.967,2.631
3.084,2.758
2.957,2.013
2.841,3.077
2.854,1.476
2.836,-0.413
2.674,1.678
2.696,1.763
2.554,0.985
2.532,1.288
2.468,1.033
2.442,0.444
2.36,2.972
2.301,-0.351
2.135,2.101
2.131,0.785
2.198,0.272
1.969,1.357
1.76,3.128
1.618,3.07
1.72,0.084
1.694,1.192
1.666,0.407
1.665,3.154
1.633,3.346
1.638,2.876
1.42,1.865
1.182,0.628
1.283,-0.357
1.256,1.833
1.235,-0.529
1.098,0.434
1.093,1.807
1.181,1.213
1.048,1.107
1.104,1.292
1.073,3.149
0.971,0.228
0.562,0.93
0.284,1.012
0.299,2.76
0.189,2.336
0.175,1.606
0.177,0.496
-0.078,3.218
-0.809,-1.018
-1.284,-0.686
-1.102,-0.636
-1.325,-0.703
-1.6,-0.721
-1.684,-1.004
-2.065,-0.658
-2.054,-0.796
3.115,-0.856
2.386,-0.666
2.367,-0.825
2.375,-0.871
1.662,-1.058
1.619,-0.929
1.586,-0.656
0.888,-1.066
0.255,-0.869
0.073,-0.768
-0.965,3.532
-1.088,3.421
-1.277,3.66
-1.279,3.543
-1.872,3.403
-1.886,3.608
-1.952,3.658
-2.024,3.632
-2.58,3.477
1.903,3.692
0.619,3.37
0.047,3.539
-1.074,1.559
-2.832,2.128
2.353,-0.059
1.762,1.081
1.753,2.106
1.465,3.392
0.303,0.914
1.644,2.133
0.651,2.385
-1.201,-0.576
-0.067,1.472
-0.092,0.945
-0.091,-1.363
-0.173,0.367
-0.098,0.986
-0.159,-0.208
-0.203,-1.612
-0.293,2.21
-0.289,1.812
-0.296,-0.069
-0.277,-1.461
-0.321,0.403
-0.4,-0.785
-0.352,0.878
-0.36,0.237
-0.365,-1.295
-0.46,-0.612
-0.451,-0.396
-0.502,1.094
-0.51,-0.072
-0.465,-1.041
-0.534,1.319
-0.459,-0.004
-0.544,-1.329
-0.497,0.978
-0.57,-1.646
-0.526,0.28
-0.56,-0.317
-0.642,1.857
-0.804,-1.416
-0.795,1.814
-0.713,-0.796
-0.807,-1.58
-0.795,1.712
-0.774,-0.389
-0.816,2.038
-0.822,1.177
-0.938,0.394
-0.987,2.13
-1.074,0.919
-1.096,-0.328
-1.135,0.937
-1.156,2.251
-1.159,0.694
-1.162,0.519
-1.268,0.412
-1.389,0.063
-1.4,-0.761
-1.345,0.922
-1.379,-0.325
-1.396,0.469
-1.474,-0.424
-1.497,-0.639
-1.572,0.187
-1.599,0.019
-1.776,0.202
-1.736,0.951
-1.763,0.205
-1.774,-0.521
-1.854,-0.715
-1.79,0.184
-1.851,1.874
-1.971,-0.987
-1.891,0.977
-1.95,0.898
-2.018,1.587
-1.996,-0.749
-1.997,0.165
-2.099,0.143
-2.122,2.104
-2.109,1.426
-2.124,1.127
-2.144,1.394
-2.379,-0.499
-2.376,0.67
-2.528,-0.208
-2.466,2.228
-2.556,-0.321
-2.525,0.07
-2.575,-0.719
-2.658,-0.405
-2.586,2.173
-2.681,-1.294
-2.746,1.408
-2.827,-0.942
-2.911,-0.941
-3.021,1.377
