0.000000000000000000e+00,0.000000000000000000e+00,2.380000000000000000e+02,1.578500000000000000e+04,4.517800000000000000e+04,6.478600000000000000e+04,8.114000000000000000e+04,1.172260000000000000e+05,1.556350000000000000e+05,1.854020000000000000e+05,2.206890000000000000e+05,2.562540000000000000e+05,2.716990000000000000e+05,2.924710000000000000e+05,3.272830000000000000e+05,3.295080000000000000e+05,2.912790000000000000e+05,2.714800000000000000e+05,2.555720000000000000e+05,2.185300000000000000e+05,1.841880000000000000e+05,1.548610000000000000e+05,1.177480000000000000e+05,8.122100000000000000e+04,6.445700000000000000e+04,4.486300000000000000e+04,1.561100000000000000e+04,2.590000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.860000000000000000e+02,1.554100000000000000e+04,4.455400000000000000e+04,6.415100000000000000e+04,8.019300000000000000e+04,1.159140000000000000e+05,1.536510000000000000e+05,1.815990000000000000e+05,2.175630000000000000e+05,2.519260000000000000e+05,2.676520000000000000e+05,2.870350000000000000e+05,3.225200000000000000e+05,3.243680000000000000e+05,2.873590000000000000e+05,2.672840000000000000e+05,2.517630000000000000e+05,2.162920000000000000e+05,1.821880000000000000e+05,1.534350000000000000e+05,1.160900000000000000e+05,7.980300000000000000e+04,6.349800000000000000e+04,4.441500000000000000e+04,1.555700000000000000e+04,2.890000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.560000000000000000e+02,1.552800000000000000e+04,4.473500000000000000e+04,6.403600000000000000e+04,8.016100000000000000e+04,1.162440000000000000e+05,1.532860000000000000e+05,1.821550000000000000e+05,2.171950000000000000e+05,2.519850000000000000e+05,2.668890000000000000e+05,2.868260000000000000e+05,3.228620000000000000e+05,3.252200000000000000e+05,2.877040000000000000e+05,2.673740000000000000e+05,2.531580000000000000e+05,2.161780000000000000e+05,1.832820000000000000e+05,1.530190000000000000e+05,1.160660000000000000e+05,8.023500000000000000e+04,6.396600000000000000e+04,4.478200000000000000e+04,1.560300000000000000e+04,2.830000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.540000000000000000e+02,1.531900000000000000e+04,4.473200000000000000e+04,6.399700000000000000e+04,7.936900000000000000e+04,1.163820000000000000e+05,1.524830000000000000e+05,1.806430000000000000e+05,2.154810000000000000e+05,2.525180000000000000e+05,2.658800000000000000e+05,2.868310000000000000e+05,3.227010000000000000e+05,3.248150000000000000e+05,2.878280000000000000e+05,2.674710000000000000e+05,2.524770000000000000e+05,2.157980000000000000e+05,1.818580000000000000e+05,1.531800000000000000e+05,1.155610000000000000e+05,7.989700000000000000e+04,6.368100000000000000e+04,4.428600000000000000e+04,1.550400000000000000e+04,2.670000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.900000000000000000e+02,1.557700000000000000e+04,4.519800000000000000e+04,6.494100000000000000e+04,8.095500000000000000e+04,1.178300000000000000e+05,1.548150000000000000e+05,1.844290000000000000e+05,2.193040000000000000e+05,2.558190000000000000e+05,2.706350000000000000e+05,2.913710000000000000e+05,3.294530000000000000e+05,3.306050000000000000e+05,2.918030000000000000e+05,2.712960000000000000e+05,2.570840000000000000e+05,2.197900000000000000e+05,1.855710000000000000e+05,1.551290000000000000e+05,1.176940000000000000e+05,8.109800000000000000e+04,6.521000000000000000e+04,4.484400000000000000e+04,1.584700000000000000e+04,3.030000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.970000000000000000e+02,1.581300000000000000e+04,4.579900000000000000e+04,6.548800000000000000e+04,8.177100000000000000e+04,1.189470000000000000e+05,1.567590000000000000e+05,1.866170000000000000e+05,2.216880000000000000e+05,2.586590000000000000e+05,2.750020000000000000e+05,2.957970000000000000e+05,3.339310000000000000e+05,3.371270000000000000e+05,2.971220000000000000e+05,2.757530000000000000e+05,2.596110000000000000e+05,2.222690000000000000e+05,1.881880000000000000e+05,1.583540000000000000e+05,1.188630000000000000e+05,8.226800000000000000e+04,6.555500000000000000e+04,4.587400000000000000e+04,1.588600000000000000e+04,2.950000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.890000000000000000e+02,1.620400000000000000e+04,4.668300000000000000e+04,6.737100000000000000e+04,8.419300000000000000e+04,1.213200000000000000e+05,1.611710000000000000e+05,1.906180000000000000e+05,2.278060000000000000e+05,2.652950000000000000e+05,2.817540000000000000e+05,3.046260000000000000e+05,3.430670000000000000e+05,3.457600000000000000e+05,3.046680000000000000e+05,2.812830000000000000e+05,2.657210000000000000e+05,2.271110000000000000e+05,1.922250000000000000e+05,1.610960000000000000e+05,1.214210000000000000e+05,8.366200000000000000e+04,6.627600000000000000e+04,4.645300000000000000e+04,1.613000000000000000e+04,2.880000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.930000000000000000e+02,1.645200000000000000e+04,4.696000000000000000e+04,6.792200000000000000e+04,8.480000000000000000e+04,1.231140000000000000e+05,1.632090000000000000e+05,1.935310000000000000e+05,2.299970000000000000e+05,2.690070000000000000e+05,2.859020000000000000e+05,3.097870000000000000e+05,3.505000000000000000e+05,3.523370000000000000e+05,3.110770000000000000e+05,2.868960000000000000e+05,2.700010000000000000e+05,2.303970000000000000e+05,1.948330000000000000e+05,1.632340000000000000e+05,1.233600000000000000e+05,8.458300000000000000e+04,6.759300000000000000e+04,4.684900000000000000e+04,1.656500000000000000e+04,2.880000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,3.440000000000000000e+02,1.648300000000000000e+04,4.760900000000000000e+04,6.902200000000000000e+04,8.676200000000000000e+04,1.244940000000000000e+05,1.650830000000000000e+05,1.962930000000000000e+05,2.342490000000000000e+05,2.742400000000000000e+05,2.921190000000000000e+05,3.174340000000000000e+05,3.600300000000000000e+05,3.630100000000000000e+05,3.174060000000000000e+05,2.929270000000000000e+05,2.755970000000000000e+05,2.358000000000000000e+05,1.975810000000000000e+05,1.656780000000000000e+05,1.251040000000000000e+05,8.683100000000000000e+04,6.864800000000000000e+04,4.803300000000000000e+04,1.674200000000000000e+04,3.290000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,3.300000000000000000e+02,1.669400000000000000e+04,4.827800000000000000e+04,6.945300000000000000e+04,8.710500000000000000e+04,1.268610000000000000e+05,1.670000000000000000e+05,1.999000000000000000e+05,2.384900000000000000e+05,2.784660000000000000e+05,2.966460000000000000e+05,3.224190000000000000e+05,3.703630000000000000e+05,3.721440000000000000e+05,3.220990000000000000e+05,2.967440000000000000e+05,2.782360000000000000e+05,2.372020000000000000e+05,2.004400000000000000e+05,1.670600000000000000e+05,1.269880000000000000e+05,8.711400000000000000e+04,6.889100000000000000e+04,4.832300000000000000e+04,1.679800000000000000e+04,3.180000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,3.270000000000000000e+02,1.669000000000000000e+04,4.799200000000000000e+04,6.888200000000000000e+04,8.693200000000000000e+04,1.246970000000000000e+05,1.661040000000000000e+05,1.971560000000000000e+05,2.371130000000000000e+05,2.759820000000000000e+05,2.934810000000000000e+05,3.179910000000000000e+05,3.620350000000000000e+05,3.633250000000000000e+05,3.183690000000000000e+05,2.925240000000000000e+05,2.747050000000000000e+05,2.333700000000000000e+05,1.971200000000000000e+05,1.655020000000000000e+05,1.250980000000000000e+05,8.680700000000000000e+04,6.877800000000000000e+04,4.762600000000000000e+04,1.665100000000000000e+04,3.610000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.940000000000000000e+02,1.656600000000000000e+04,4.708500000000000000e+04,6.840900000000000000e+04,8.534400000000000000e+04,1.243390000000000000e+05,1.639910000000000000e+05,1.954080000000000000e+05,2.332970000000000000e+05,2.719600000000000000e+05,2.889520000000000000e+05,3.134050000000000000e+05,3.536360000000000000e+05,3.546060000000000000e+05,3.116090000000000000e+05,2.874870000000000000e+05,2.708380000000000000e+05,2.308740000000000000e+05,1.953530000000000000e+05,1.641710000000000000e+05,1.241320000000000000e+05,8.517600000000000000e+04,6.807600000000000000e+04,4.740800000000000000e+04,1.658400000000000000e+04,2.970000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.830000000000000000e+02,1.603500000000000000e+04,4.618900000000000000e+04,6.656200000000000000e+04,8.341300000000000000e+04,1.205030000000000000e+05,1.606280000000000000e+05,1.913500000000000000e+05,2.275650000000000000e+05,2.651000000000000000e+05,2.808440000000000000e+05,3.036950000000000000e+05,3.431820000000000000e+05,3.439870000000000000e+05,3.038900000000000000e+05,2.812210000000000000e+05,2.643280000000000000e+05,2.259310000000000000e+05,1.905360000000000000e+05,1.605400000000000000e+05,1.211280000000000000e+05,8.405700000000000000e+04,6.681000000000000000e+04,4.654700000000000000e+04,1.624000000000000000e+04,2.850000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.940000000000000000e+02,1.592500000000000000e+04,4.607300000000000000e+04,6.621600000000000000e+04,8.278400000000000000e+04,1.197890000000000000e+05,1.593870000000000000e+05,1.888790000000000000e+05,2.249680000000000000e+05,2.615050000000000000e+05,2.767910000000000000e+05,2.992130000000000000e+05,3.373660000000000000e+05,3.380360000000000000e+05,2.979500000000000000e+05,2.769080000000000000e+05,2.602410000000000000e+05,2.218020000000000000e+05,1.881260000000000000e+05,1.578040000000000000e+05,1.200430000000000000e+05,8.217200000000000000e+04,6.575400000000000000e+04,4.610700000000000000e+04,1.601000000000000000e+04,2.930000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.990000000000000000e+02,1.567600000000000000e+04,4.465300000000000000e+04,6.520100000000000000e+04,8.091300000000000000e+04,1.168870000000000000e+05,1.549420000000000000e+05,1.845460000000000000e+05,2.201440000000000000e+05,2.559090000000000000e+05,2.707890000000000000e+05,2.913070000000000000e+05,3.280320000000000000e+05,3.302770000000000000e+05,2.900740000000000000e+05,2.700100000000000000e+05,2.547930000000000000e+05,2.177540000000000000e+05,1.844750000000000000e+05,1.544160000000000000e+05,1.177280000000000000e+05,8.056600000000000000e+04,6.429000000000000000e+04,4.513100000000000000e+04,1.566700000000000000e+04,2.960000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.820000000000000000e+02,1.558900000000000000e+04,4.444600000000000000e+04,6.438300000000000000e+04,8.064200000000000000e+04,1.157630000000000000e+05,1.537790000000000000e+05,1.823120000000000000e+05,2.180610000000000000e+05,2.540600000000000000e+05,2.691190000000000000e+05,2.895510000000000000e+05,3.250470000000000000e+05,3.263140000000000000e+05,2.883310000000000000e+05,2.671100000000000000e+05,2.537040000000000000e+05,2.155340000000000000e+05,1.822760000000000000e+05,1.533460000000000000e+05,1.169600000000000000e+05,7.975400000000000000e+04,6.398300000000000000e+04,4.508900000000000000e+04,1.536200000000000000e+04,2.520000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
