-1.895280244880340081e+00
-1.685840734641020688e+00
-1.476401224401701295e+00
-1.266961714162381458e+00
-1.057522203923062065e+00
-8.480826936837425611e-01
-6.386431834444229461e-01
-4.292036732051035530e-01
-2.197641629657839379e-01
-1.032465272646432286e-02
1.991148575128550702e-01
4.085543677521744632e-01
6.179938779914943003e-01
8.274333882308136934e-01
1.036872898470133197e+00
1.246312408709453035e+00
1.455751918948772428e+00
1.665191429188091821e+00
1.874630939427411658e+00
2.084070449666731051e+00
2.293509959906050444e+00
2.502949470145370281e+00
2.712388980384689230e+00
2.921828490624009067e+00
3.131268000863328904e+00
3.340707511102647853e+00
3.550147021341967690e+00
3.759586531581287527e+00
3.969026041820606476e+00
4.178465552059925869e+00
