-3.071250000000000036e+00
-2.913749999999999396e+00
-2.756249999999999645e+00
-2.598749999999999893e+00
-2.441250000000000142e+00
-2.283749999999999503e+00
-2.126249999999999751e+00
-1.968749999999999778e+00
-1.811249999999999805e+00
-1.653749999999999831e+00
-1.496249999999999858e+00
-1.338749999999999885e+00
-1.181249999999999689e+00
-1.023749999999999938e+00
-8.662499999999997424e-01
-7.087499999999999911e-01
-5.512499999999997957e-01
-3.937499999999996003e-01
-2.362499999999998490e-01
-7.874999999999965361e-02
7.875000000000009770e-02
2.362500000000002931e-01
3.937500000000000444e-01
5.512500000000002398e-01
7.087500000000004352e-01
8.662500000000001865e-01
1.023749999999999938e+00
1.181250000000000577e+00
1.338750000000000329e+00
1.496250000000000080e+00
1.653749999999999831e+00
1.811250000000000471e+00
1.968750000000000222e+00
2.126249999999999751e+00
2.283750000000000391e+00
2.441250000000000142e+00
2.598749999999999893e+00
2.756249999999999645e+00
2.913750000000000284e+00
3.071250000000000036e+00
