0.996,1.328,3.122,-1
1.51,0.012,-3.047,1
1.095,-0.904,-2.956,1
1.445,-1.357,-2.897,1
2.25,1.073,-2.894,1
0.977,-1.484,-2.895,-1
1.083,-0.67,-2.797,1
1.082,0.248,-2.768,1
1.025,-0.699,-2.697,1
1.083,0.705,-2.663,-1
1.137,-1.726,-2.568,1
1.223,-1.17,-2.513,1
1.598,0.472,-2.49,1
0.928,1.021,-2.322,1
3.007,2.034,-2.359,-1
1.006,-1.699,-2.37,-1
1.118,0.563,-2.254,1
1.472,-1.307,-2.171,1
1.761,-0.258,-2.142,-1
0.885,-0.945,-2.057,1
1.25,1.841,-2.105,-1
0.987,0.726,-1.923,1
1.165,-1.018,-1.85,1
1.023,1.858,-1.873,-1
0.919,-1.197,-1.827,-1
1.138,1.965,-1.544,1
0.897,-1.262,-1.405,1
0.993,0.932,-1.468,-1
0.931,0.911,-1.267,1
0.892,0.569,-1.19,1
1.874,0.001,-1.146,-1
1.417,1.465,-0.846,1
1.416,0.124,-0.79,1
1.115,-0.872,-0.766,1
1.651,0.814,-0.778,1
1.768,2.059,-0.739,1
1.826,-1.282,-0.607,-1
1.153,0.228,-0.494,1
1.234,0.685,-0.435,-1
1.028,-1.315,-0.299,1
1.023,-1.716,-0.291,1
1.866,0.009,-0.276,1
1.206,1.812,-0.169,-1
0.945,-0.935,-0.035,1
1.366,-0.082,-0.043,1
0.968,0.754,-0.005,1
2.164,1.18,0.014,-1
1.857,0.774,0.015,-1
0.96,-0.337,-0.004,-1
1.18,-0.792,0.117,1
1.184,-0.061,0.112,-1
0.962,-0.941,0.256,1
1.497,1.213,0.197,-1
1.925,0.586,0.338,1
1.318,0.786,0.382,1
1.946,-0.09,0.342,-1
1.158,-0.789,0.352,-1
0.968,-1.369,0.363,-1
2.123,0.71,0.468,1
1.474,1.099,0.443,-1
1.056,0.436,0.534,1
1.411,1.391,0.573,1
1.607,0.048,0.587,1
0.955,-0.395,0.533,-1
1.585,-0.73,0.563,-1
3.899,-0.029,0.623,-1
1.879,1.403,0.613,-1
1.338,-0.93,0.709,1
1.013,-1.365,0.718,1
1.029,-0.605,0.768,1
1.91,1.626,0.785,1
0.968,1.303,0.731,-1
1.129,2.124,0.818,1
1.327,1.866,0.827,-1
1.382,1.954,0.997,1
2.517,0.706,1.018,1
1.653,0.268,1.1,1
2.139,1.045,1.265,1
0.985,1.711,1.256,-1
1.471,1.854,1.39,1
1.505,1.732,1.469,-1
1.085,0.215,1.634,-1
1.526,0.816,1.742,-1
1.479,0.469,1.833,1
0.976,-0.293,1.834,-1
0.902,-0.58,1.957,1
1.644,0.609,2.076,1
1.138,-0.184,2.034,-1
1.374,-0.777,2.097,-1
1.341,-1.421,2.2,1
0.948,-0.382,2.13,-1
1.13,0.088,2.223,1
5.466,-0.386,2.231,1
1.26,0.647,2.207,-1
1.534,0.303,2.285,1
1.005,1.493,2.366,1
1.282,1.59,2.364,1
1.296,-1.808,2.365,1
1.946,-0.731,2.822,1
2.462,-1.744,2.889,-1
2.088,-1.667,2.922,-1
1.219,-1.109,3.022,-1
1.346,2.361,-2.733,1
1.003,2.391,-2.371,-1
1.158,2.293,-2.005,-1
1.604,2.336,-1.236,-1
0.935,2.413,0.555,1
1.165,-2.13,-2.957,1
2.591,-2.044,-2.873,-1
0.856,-2.146,-2.454,-1
1.162,-1.989,-0.877,1
1.096,-1.919,-0.699,-1
0.835,-2.112,0.947,-1
1.616,-2.194,1.292,-1
1.008,-2.027,1.284,-1
2.632,-2.082,1.866,1
1.129,-2.209,2.53,-1
1.026,-2.092,3.082,1
0.904,-0.786,-2.864,1
1.07,1.985,-2.339,1
1.14,-1.638,-2.227,-1
1.014,0.412,1.036,1
0.813,2.034,3.123,-1
0.765,2.087,-3.13,-1
0.889,0.094,-3.053,-1
0.799,0.221,-3,-1
0.508,2.045,-3.003,-1
0.624,-1.721,-2.948,-1
0.799,0.612,-2.796,1
0.737,-1.406,-2.729,1
0.92,0.779,-2.698,-1
0.692,-1.798,-2.699,-1
0.74,-0.597,-2.562,1
0.886,0.643,-2.487,1
0.632,0.039,-2.447,1
0.533,1.775,-2.55,-1
0.768,1.186,-2.339,1
0.809,-1.688,-2.213,1
0.585,-0.804,-2.189,1
0.607,2.144,-2.313,-1
0.579,0.826,-2.081,1
0.6,2.044,-2.165,-1
0.715,0.78,-2.118,-1
0.594,0.76,-2.071,-1
0.817,-0.23,-1.883,1
0.584,1.002,-1.953,-1
0.573,-1.844,-1.946,-1
0.686,1.604,-1.909,-1
0.793,-0.442,-1.631,1
0.513,-1.547,-1.687,-1
0.629,-0.868,-1.471,1
0.782,0.424,-1.11,-1
0.757,-1.177,-0.785,1
0.804,1.841,-0.845,-1
0.88,0.885,-0.785,-1
0.528,1.663,-0.746,-1
0.704,1.402,-0.612,1
0.624,1.126,-0.731,-1
0.628,-1.512,-0.442,1
0.87,-1.399,-0.534,-1
0.763,1.532,-0.407,1
0.526,0.018,-0.353,1
0.712,-0.796,-0.278,1
0.773,0.171,-0.22,1
0.535,0.768,-0.179,1
0.564,1.9,-0.133,1
0.594,-1.742,-0.13,1
