2.4,-1.59,-3.138,-1
1.131,0.133,-3.07,1
1.502,0.338,-3.134,-1
0.967,0.304,-3.136,-1
2.507,-0.242,-3.091,-1
1.333,-2.185,-3.095,-1
0.951,0.967,-3.106,-1
0.994,1.03,-2.993,1
1.87,-0.251,-2.995,1
1.658,-0.181,-2.994,1
1.247,1.712,-3.042,-1
1.073,-1.747,-3.03,-1
1.941,-0.702,-2.992,-1
0.951,-2.069,-3.002,-1
1.002,1.782,-2.913,1
1.275,-1.93,-2.91,1
2.412,0.479,-2.953,-1
1.463,1.677,-2.895,-1
1.573,1.682,-2.828,1
1.205,-0.123,-2.86,-1
1.085,-0.043,-2.778,-1
1.393,1.199,-2.717,-1
0.977,1.691,-2.642,1
1.721,0.937,-2.572,1
1.745,-0.527,-2.586,-1
1.636,-1.878,-2.471,1
1.239,0.695,-2.439,1
1.046,0.998,-2.489,-1
1.995,-0.405,-2.422,1
2.725,-1.932,-2.332,-1
1.237,-1.282,-2.073,1
1.121,-0.587,-2.035,1
0.991,-0.949,-1.989,1
0.924,-0.037,-2.075,-1
2.138,-1.845,-1.982,1
0.972,1.738,-1.712,1
1.042,-1.505,-1.586,-1
1.478,-1.278,-1.557,-1
1.85,0.269,-1.473,1
0.902,0.453,-1.536,-1
1.257,1.01,-1.491,-1
0.857,-1.623,-1.467,-1
1.841,0.66,-1.386,-1
1.02,-0.075,-1.378,-1
1.607,-0.999,-1.252,1
1.027,-2.029,-1.173,1
1.582,-1.06,-1.224,-1
1.318,-1.954,-1.201,-1
1.346,-1.099,-1.103,1
1.305,-1.104,-1.121,-1
1.557,-1.081,-1.074,-1
1.311,0.528,-0.972,1
1.238,0.739,-0.936,1
0.976,-0.34,-0.915,1
1.103,0.802,-0.988,-1
1.233,0.234,-0.915,-1
1.624,1.221,-0.891,-1
0.916,-1.529,-0.899,-1
1.972,-1.984,-0.861,-1
0.96,-0.948,-0.835,-1
1.317,0.97,-0.815,-1
1.083,-1.928,-0.725,1
0.954,1.446,-0.672,1
1.925,0.827,-0.719,-1
0.942,1.64,-0.621,1
1.659,-1.718,-0.668,-1
2.484,-0.293,-0.626,-1
1.812,0.128,-0.631,-1
1.212,-0.39,-0.632,-1
1.033,1.211,-0.465,1
1.174,0.873,-0.503,-1
0.904,1.441,-0.407,1
1.328,1.247,-0.408,1
1.104,-1.612,-0.473,-1
1.048,-1.261,-0.373,1
1.103,0.529,-0.306,1
1.509,-0.325,-0.326,-1
1.475,-0.716,-0.271,1
1.168,0.585,-0.331,-1
1.3,-0.06,-0.251,1
1.586,1.176,-0.253,1
1.23,1.611,-0.291,-1
1.049,0.426,-0.273,-1
1.408,0.519,-0.228,-1
1.161,-0.144,-0.215,-1
1.062,0.775,-0.133,1
3.518,-1.303,-0.159,1
1.15,1.303,-0.193,-1
1.782,-2.062,-0.13,1
2.295,-0.168,-0.158,-1
1.339,-0.979,-0.065,1
1.072,1.173,-0.021,1
1.278,-1.136,-0.013,1
2.348,-0.055,-0.015,1
1.304,-0.16,0.027,1
1.183,-1.886,0.083,1
1.437,-0.811,0.022,-1
1,-0.062,0.11,1
0.93,0.609,0.142,1
0.869,1.251,0.081,-1
1.071,0.401,0.108,-1
2.521,-0.08,0.216,-1
1.086,-0.331,0.208,-1
1.363,-0.177,0.269,-1
2.871,0.987,0.321,1
1.169,-1.471,0.283,-1
1.029,-1.191,0.292,-1
2.11,0.28,0.371,1
1.396,0.101,0.462,1
1.589,-0.87,0.476,1
1.611,-1.07,0.427,-1
2.948,0.152,0.439,-1
3.489,-0.212,0.454,-1
1.2,0.478,0.554,1
2.187,-1.435,0.558,1
1.715,-1.585,0.59,1
1.017,0.642,0.611,1
1.514,0.294,0.606,1
1.096,-0.657,0.616,1
1.007,0.882,0.575,-1
1.297,1.35,0.602,-1
1.237,-0.661,0.659,-1
0.947,1.01,0.702,-1
1.173,0.744,0.715,-1
1.853,1.65,0.878,1
1.719,1.038,0.849,-1
2.782,-1.276,0.87,-1
1.158,-0.462,0.95,1
1.95,-1.909,0.98,1
0.965,1.808,0.934,-1
1.455,0.641,0.986,-1
0.906,-0.168,1.054,1
1.162,-0.869,1.001,-1
1.149,-2.137,1.067,1
2.513,0.075,1.032,-1
1.266,-1.37,1.118,1
1.728,1.281,1.102,-1
1.77,0.776,1.188,-1
1.322,1.635,1.216,-1
1.954,-1.214,1.294,-1
1.535,-0.735,1.298,-1
1.221,-1.772,1.293,-1
1.359,0.298,1.433,1
1.341,-1.935,1.434,1
0.933,-0.202,1.389,-1
1.527,-0.376,1.512,1
0.95,0.46,1.566,1
1.336,1.257,1.498,-1
1.32,1.521,1.587,-1
1.131,-1.864,1.747,1
1.102,-1.328,1.784,1
2.542,0.83,1.732,-1
1.215,-0.896,1.749,-1
3.631,-0.764,1.929,1
2.136,-0.786,1.913,-1
1.39,-1.525,2.017,-1
1.17,0.635,2.028,-1
1.185,1.543,2.13,1
1.587,1.414,2.171,1
1.674,-0.325,2.159,-1
1.215,-0.807,2.236,1
1.664,-2.018,2.259,1
1.785,0.1,2.229,-1
1.202,1.482,2.297,1
2.248,0.588,2.308,1
1.145,-0.871,2.261,-1
1.589,0.947,2.288,-1
1.585,0.877,2.289,-1
1.209,0.083,2.493,1
0.955,-0.102,2.42,-1
1.842,0.334,2.492,1
1.281,-0.214,2.457,-1
1.985,0.983,2.594,-1
1.374,-0.386,2.647,-1
2.906,1.282,2.68,-1
1.499,0.04,2.671,-1
1.028,-0.768,2.726,-1
0.923,-1.526,2.734,-1
1.37,-1.601,2.765,-1
1.241,-1.171,2.886,1
1.374,0.973,2.869,-1
2.109,1.231,2.922,1
0.928,0.541,2.951,1
1.013,0.619,2.868,-1
4.237,-1.349,2.907,-1
1.151,-0.639,3.007,1
0.977,0.643,2.937,-1
2.082,0.486,3.01,1
1.273,-1.263,2.963,-1
1.426,-0.538,3.051,1
1.235,1.021,3.069,1
1.413,-0.833,3.079,1
1.126,-0.859,3.095,1
1.235,-0.377,3.031,-1
2.096,-0.198,3.087,1
1.4,1.078,3.065,-1
0.895,-2.046,3.051,-1
0.912,0.746,3.063,-1
1.956,2.007,-2.887,1
1.613,2.033,-2.845,1
0.821,2.2,-2.746,1
1.879,1.814,-2.643,-1
0.951,2.021,-2.446,-1
1.509,2.192,-2.248,1
1.147,2.143,-1.481,1
1.743,2.187,-1.019,-1
1.178,2.194,-0.841,-1
1.01,2.222,-0.728,-1
2.664,1.902,-0.344,-1
2.431,2.217,0.245,1
1.535,1.936,0.75,-1
0.975,1.94,0.956,1
1.227,2.088,0.963,1
0.925,2.317,1.15,1
1.032,1.925,1.595,-1
1.693,2.172,2.139,1
1.189,1.96,2.673,1
1.222,1.877,2.721,1
0.988,2.072,3.014,1
1.012,-2.334,-3.03,1
2.353,-2.467,-2.868,1
2.578,-2.477,-2.444,1
1.001,-2.37,-2.42,-1
1.536,-2.338,-2.056,-1
1.325,-2.368,-0.335,1
1.347,-2.397,-0.134,1
0.962,-2.567,0.59,1
0.888,-2.204,2.283,-1
1.078,-2.349,2.715,-1
1.502,-2.434,3.019,-1
1.414,-2.328,3.131,1
0.876,0.254,-1.426,-1
3.449,-0.411,-1.058,-1
0.765,-1.549,0.997,-1
0.921,-0.427,1.476,1
1.174,-0.473,1.708,-1
0.71,-0.358,-3.11,-1
0.789,-0.229,-3.073,-1
0.641,-1.778,-2.937,1
0.797,-1.682,-3.041,-1
0.914,-0.102,-2.982,-1
0.863,-0.417,-2.873,1
0.507,1.744,-2.993,-1
0.606,1.673,-2.839,1
0.815,1.41,-2.792,1
0.799,-1.733,-2.392,1
0.708,1.478,-2.364,1
0.83,-2.067,-2.373,-1
0.702,0.931,-2.346,-1
0.684,-0.926,-2.26,-1
0.655,-1.985,-2.111,1
0.575,1.245,-2.03,1
0.519,1.6,-2.133,-1
0.875,-0.267,-1.838,1
0.874,0.429,-1.86,-1
0.795,-0.716,-1.714,1
0.655,-1.18,-1.265,1
0.791,0.235,-1.269,1
0.87,0.174,-1.358,-1
0.935,1.665,-1.115,1
0.754,-0.236,-1.093,1
0.85,0.479,-1.082,-1
0.884,-0.35,-0.883,1
0.731,0.934,-0.953,-1
0.55,-1.851,-0.739,1
0.513,-1.771,-0.872,-1
0.522,0.113,-0.791,-1
0.721,-1.635,-0.764,-1
0.868,1.049,-0.725,-1
0.801,0.51,-0.712,-1
