1.013,0.794,-3.101,-1
1.337,-0.102,-3.089,-1
1.483,-1.981,-3.073,-1
1.264,-0.271,-3.052,-1
1.416,1.143,-3.045,-1
0.977,1.72,-2.987,-1
0.996,0.841,-2.894,1
0.985,-1.042,-2.887,1
1.321,0.826,-2.925,-1
1.446,1.44,-2.857,1
1.266,0.287,-2.842,-1
1.379,0.35,-2.827,-1
2.796,0.033,-2.758,1
1.009,-1.24,-2.813,-1
1.302,-1.073,-2.794,-1
1.04,-1.265,-2.786,-1
1.579,-1.117,-2.744,-1
0.886,0.291,-2.736,-1
2.91,0.145,-2.694,-1
1.303,1.576,-2.643,1
1.771,0.581,-2.626,1
1.387,0.417,-2.61,1
1.137,0.19,-2.578,1
1.506,0.791,-2.57,1
2.263,0.845,-2.598,-1
1.33,0.195,-2.523,1
0.951,-0.629,-2.579,-1
1.101,0.243,-2.467,1
1.023,-1.434,-2.518,-1
1.476,0.883,-2.425,1
0.995,-0.775,-2.401,1
1.071,0.283,-2.473,-1
2.101,-0.829,-2.393,1
1.187,1.667,-2.372,1
1.091,1.616,-2.357,1
0.885,0.667,-2.328,1
1.345,1.864,-2.304,1
1.148,0.678,-2.279,1
1.444,0.562,-2.259,1
1.493,-0.112,-2.316,-1
1.061,-1.409,-2.305,-1
1.411,-1.358,-2.209,1
1.403,-0.501,-2.187,1
1.079,-0.759,-2.229,-1
1.167,0.78,-2.183,-1
1.764,-1.72,-2.093,1
1.054,-0.485,-2.138,-1
1.135,-1.759,-2.135,-1
1.121,1.034,-2.111,-1
1.564,-1.519,-2.011,1
1.208,0.149,-2.06,-1
1.338,-1.256,-1.972,1
1.303,0.233,-1.987,-1
1.412,-1.814,-1.978,-1
1.575,-0.208,-1.931,-1
2.895,0.22,-1.904,-1
2.484,-0.149,-1.856,-1
1.086,1.121,-1.793,1
1.712,1.025,-1.802,1
0.983,0.086,-1.748,1
1.327,-1.216,-1.749,1
1.132,-1.789,-1.796,-1
1.363,-0.64,-1.781,-1
1.392,0.427,-1.716,1
1.6,0.583,-1.718,1
0.953,1.508,-1.785,-1
1.168,0.925,-1.675,1
1.08,0.745,-1.536,1
1.12,-1.88,-1.465,-1
1.973,0.53,-1.395,-1
1.09,0.084,-1.399,-1
1.201,-1.405,-1.316,1
1.09,1.585,-1.309,1
1.296,0.553,-1.347,-1
1.651,0.225,-1.292,-1
1.36,-0.415,-1.295,-1
1.411,-1.898,-1.208,1
0.901,-1.759,-1.185,1
1.163,0.404,-1.181,1
1.326,0.17,-1.184,-1
0.918,-1.336,-1.015,1
1.036,1.794,-0.972,1
1.349,-1.83,-1.037,-1
1.334,1.043,-1.03,-1
1.213,-0.113,-0.824,1
1.203,-0.019,-0.89,-1
1.19,-0.473,-0.783,1
1.99,-1.232,-0.836,-1
1.538,-0.854,-0.832,-1
1.202,-0.852,-0.749,-1
2.922,0.261,-0.669,1
1.292,0.347,-0.595,1
0.939,0.569,-0.65,-1
1.411,-0.703,-0.514,1
0.982,-0.37,-0.329,1
1.469,-0.325,-0.354,-1
1.322,0.325,-0.291,1
1.372,-1.424,-0.327,-1
1.256,-1.189,-0.22,1
1.415,-1.061,-0.194,1
1.107,1.131,-0.253,-1
1.522,-0.93,-0.232,-1
2.454,1.274,-0.129,1
1.831,0.105,-0.116,1
2.141,1.228,-0.113,1
0.893,-0.733,-0.182,-1
1.475,0.355,-0.096,-1
1.688,-0.299,-0.039,1
1.409,0.855,-0.086,-1
0.974,-1.78,0.006,1
1.245,-1.745,0.01,1
1.377,1.056,0.047,1
1.609,1.98,0.03,-1
1.078,-0.204,0.029,-1
0.984,-1.79,0.17,1
1.784,0.415,0.131,-1
2.442,0.258,0.201,1
2.595,-1.782,0.206,1
1.073,1.502,0.156,-1
2.631,-1.276,0.274,1
1.62,1.699,0.24,-1
1.015,1.717,0.237,-1
2.05,-0.268,0.282,-1
1.204,-0.594,0.347,-1
1.792,0.845,0.361,-1
2.621,1.818,0.454,-1
1.929,0.581,0.491,-1
1.11,-1.517,0.558,1
0.946,-0.58,0.623,1
1.262,-1.982,0.571,-1
1.207,-1.228,0.673,1
1.653,-0.068,0.706,1
1.299,0.424,0.661,-1
1.163,-1.242,0.665,-1
1.086,1.872,0.706,-1
2.222,-1.915,0.734,-1
1.087,0.819,0.796,1
2.289,-1.031,0.802,1
1.273,0.635,0.861,1
0.962,0.124,0.87,1
1.58,-0.592,0.856,-1
0.993,-0.568,0.952,1
1.067,0.219,0.906,-1
1.114,-1.612,1.024,1
1.623,-0.912,1.028,1
1.93,-0.777,1.051,1
1.063,1.295,1.07,1
3.62,-0.101,1.031,-1
1.34,-0.879,1.078,1
1.404,-0.202,1.077,1
1.166,1.067,1.133,1
0.941,0.837,1.093,-1
2.146,0.745,1.175,1
0.932,-0.523,1.242,1
2.107,-0.864,1.218,1
1.742,1.76,1.243,1
1.316,0.932,1.231,-1
2.317,-0.518,1.25,-1
0.933,1.749,1.323,1
1.284,-0.333,1.26,-1
1.467,0.292,1.31,-1
1.034,1.742,1.311,-1
1.313,-1.599,1.385,1
1.228,1.648,1.447,1
1.231,0.006,1.393,-1
1.819,1.762,1.453,-1
1.041,-1.62,1.542,1
1.398,0.522,1.573,1
1.497,0.05,1.573,1
2.632,-1.078,1.531,-1
1.204,-1.843,1.533,-1
2.101,1.696,1.555,-1
2.308,-0.108,1.653,1
1.212,-0.36,1.617,-1
1.05,-1.655,1.693,1
1.394,-1.706,1.696,1
1.242,1.536,1.743,1
1.325,1.244,1.771,1
1.461,0.731,1.779,1
1.364,-0.287,1.794,-1
1.278,0.888,1.913,-1
2.153,-0.452,2.009,1
0.964,0.78,2.134,1
0.928,0.167,2.153,1
1.032,1.481,2.228,1
0.911,-1.397,2.2,-1
3.007,0.93,2.381,1
0.932,0.796,2.448,-1
0.932,0.434,2.506,-1
1.49,1.365,2.558,-1
1.848,1.3,2.618,1
1.682,-0.055,2.627,1
1.962,-0.319,2.755,-1
1.602,-1.269,2.826,1
0.966,1.295,2.911,1
1.067,0.857,2.914,-1
2.035,0.198,2.96,-1
