2.045,1.989,-3.111,-1
1.505,-0.181,-3.09,-1
0.947,-1.011,-3.01,1
0.859,-1.685,-2.996,1
1.343,1.875,-3.067,-1
1.658,-0.198,-3.062,-1
1.099,-0.182,-3.067,-1
0.934,-0.377,-2.977,1
1.147,-0.931,-2.979,1
1.926,0.019,-3.02,-1
2.279,-0.022,-2.969,1
2.642,-0.133,-2.949,1
1.03,-0.661,-2.985,-1
1.22,-1.71,-2.976,-1
1.645,0.797,-2.953,-1
1.211,1.927,-2.736,-1
1.967,-1.372,-2.641,1
1.941,1.164,-2.638,1
0.992,0.049,-2.701,-1
1.032,-0.23,-2.644,-1
1.551,0.534,-2.552,1
0.993,1.16,-2.614,-1
1.013,-0.169,-2.519,1
0.991,-0.551,-2.476,1
1.71,-0.016,-2.485,1
1.084,1.441,-2.51,-1
1.842,1.174,-2.481,-1
1.013,0.096,-2.401,1
1.128,1.145,-2.382,1
1.358,1.557,-2.418,-1
2.263,-1.335,-2.274,1
1.507,-1.439,-2.301,-1
1.042,0.895,-2.201,1
0.94,0.891,-2.285,-1
1.056,0.066,-2.246,-1
1.943,0.16,-2.223,-1
1.98,-1.045,-2.094,1
1.05,-0.598,-2.042,1
1.468,-1.809,-2.052,1
0.983,-1.527,-2.08,-1
1.422,1.855,-1.939,1
1.212,1.185,-2.002,-1
1.43,-1.941,-1.813,1
0.973,1.591,-1.874,-1
1.662,-1.711,-1.852,-1
0.971,0.308,-1.47,1
1.073,1.071,-1.493,-1
0.902,1.623,-1.307,1
1.142,1.182,-1.253,1
1.007,-0.556,-1.214,1
2.66,0.149,-1.254,-1
1.204,0.94,-1.249,-1
1.042,0.477,-1.163,1
1.501,1.835,-1.147,1
0.969,1.2,-1.202,-1
1.99,-1.586,-1.167,-1
1.21,-1.766,-1.159,-1
1.221,0.895,-1.142,-1
1.146,-1.493,-1.089,-1
0.963,1.293,-1.077,-1
1.118,-0.926,-1.035,-1
1.315,-1.523,-0.951,1
1,1.686,-0.985,-1
2.891,-0.846,-0.899,1
0.944,0.684,-0.941,-1
1.04,0.376,-0.851,1
1.402,1.31,-0.891,-1
1.059,0.922,-0.851,-1
1.8,-1.75,-0.769,1
1.198,1.169,-0.796,-1
1.659,-1.598,-0.723,1
1.676,-1.828,-0.718,1
2.639,-0.601,-0.68,1
1.452,0.587,-0.611,1
1.713,-0.211,-0.597,-1
1.875,-0.873,-0.532,1
0.967,-0.796,-0.397,1
1.378,-1.213,-0.459,-1
1.095,-1.454,-0.444,-1
1.221,-1.299,-0.364,1
1.764,0.511,-0.415,-1
1.473,-1.222,-0.317,1
3.028,1.259,-0.323,1
0.943,1.444,-0.262,1
1.604,0.284,-0.279,1
1.146,0.907,-0.319,-1
1.107,-0.828,-0.307,-1
1.087,-0.175,-0.271,-1
1.947,-0.387,-0.137,1
1.555,0.082,-0.178,-1
0.938,-0.548,-0.105,1
1.012,-0.326,-0.056,1
1.352,1.036,0.009,1
1.393,-1.619,0.051,1
0.912,1.55,-0.002,-1
1.27,1.835,0.073,1
0.988,1.796,0.052,-1
1.245,-1.017,0.132,1
1.027,-1.386,0.255,1
0.969,-1.048,0.277,1
1.296,1.282,0.215,-1
1.097,-0.933,0.322,1
1.362,0.825,0.29,-1
1.18,-1.313,0.356,1
0.858,1.353,0.31,-1
2.751,-0.196,0.38,1
1.091,-0.961,0.41,-1
1.043,-0.202,0.486,1
2.242,-0.388,0.502,-1
1.499,-1.33,0.51,-1
1.808,-0.63,0.592,1
1.443,1.419,0.578,-1
1.122,0.505,0.646,1
1.178,-1.044,0.575,-1
1.323,-0.327,0.628,-1
2.174,1.362,0.663,-1
1.287,1.653,0.659,-1
2.307,-1.354,0.816,1
1.816,-0.315,0.797,-1
0.921,1.072,0.791,-1
1.042,0.3,0.798,-1
1.141,0.716,0.861,-1
1.035,0.527,0.963,1
1.771,1.816,0.949,1
1.806,-0.816,0.977,-1
1.28,1.99,1.181,1
1.007,0.153,1.179,-1
0.96,-1.205,1.199,-1
1.924,1.853,1.238,-1
1.573,1.693,1.314,1
1.269,0.394,1.404,1
1.186,-1.458,1.429,-1
1.303,1.383,1.443,-1
2.121,1.022,1.53,1
1.093,-0.851,1.51,-1
1.504,-0.005,1.589,-1
1.459,-0.946,1.647,1
1.326,-1.83,1.678,1
0.973,-1.295,1.857,1
0.926,-1.336,1.769,-1
1.7,0.635,1.885,1
1.427,1.198,1.835,-1
5.852,-0.247,2.004,1
1.445,1.555,2.065,-1
1.662,-0.278,2.162,1
1.386,0.076,2.219,-1
1.282,0.534,2.231,-1
1.438,-0.657,2.237,-1
1.21,1.029,2.262,-1
1.668,-0.262,2.329,1
1.232,-0.529,2.275,-1
1.295,0.922,2.466,-1
1.168,1.843,2.482,-1
0.958,1.308,2.536,-1
1.056,0.816,2.595,-1
1.745,1.053,2.621,-1
1.087,1.557,2.69,1
0.974,1.048,2.791,1
1.431,1.094,2.746,-1
2.992,-1.318,2.834,1
0.911,-0.285,2.786,-1
1.144,-0.871,2.869,1
0.929,-0.404,2.814,-1
1.663,0.6,2.886,-1
0.943,0.89,2.984,1
1.614,0.475,2.972,1
1.825,0.006,2.969,-1
0.984,0.758,2.974,-1
1.662,1.108,3.048,1
1.102,1.629,3.087,1
2.77,0.214,3.089,1
1.106,0.562,3.12,1
1.63,-0.016,3.063,-1
1.149,1.34,3.131,1
1.234,0.628,3.055,-1
1.315,0.687,3.062,-1
1.583,0.865,3.062,-1
2.902,1.085,3.098,-1
1.238,2.17,-3.032,1
0.987,2.225,-2.437,1
0.956,2.094,-2.199,-1
1.562,2.241,-1.623,-1
0.937,2.366,-0.426,1
0.948,2.18,-0.366,-1
1.062,2.273,-0.284,-1
1.548,2.285,-0.006,-1
1.034,2.49,0.087,1
2.038,2.37,0.126,1
1.408,2.404,0.16,1
0.946,2.336,0.862,-1
1.739,2.467,0.913,-1
1.084,2.288,1.191,1
2.212,2.272,2.526,1
1.007,2.042,2.757,1
0.989,2.043,2.839,1
0.897,-2.372,-2.611,-1
1.917,-1.971,-1.794,1
0.946,-2.067,-1.661,-1
1.239,-2.275,-0.724,-1
1.47,-2.243,-0.559,-1
0.893,-2.478,-0.223,-1
1.224,-2.204,0.506,-1
1.103,-2.394,0.59,1
2.101,-2.221,0.698,-1
0.985,-2.18,1.058,-1
1.768,-2.379,2.071,1
1.066,-1.958,2.25,-1
2.947,-2.015,2.624,-1
1.251,-2.372,2.918,1
1.508,-2.435,3.079,1
1.053,1.482,-2.443,-1
1.73,0.593,-1.357,-1
2.331,0.752,-0.933,1
1.241,0.838,-0.726,-1
1.011,0.059,-0.218,1
1.28,0.531,0.741,-1
0.854,-0.279,2.893,1
1.119,0.932,2.978,-1
2.04,2.413,-0.47,-1
1.593,2.403,0.8,1
1.408,-2.028,-2.154,1
2.031,-2.099,-0.118,-1
2.255,-2.14,2.75,1
0.512,-0.757,-3.025,1
0.797,0.486,-3.002,-1
0.513,1.44,-3.001,-1
0.502,1.187,-2.81,1
0.67,1.597,-2.881,-1
0.617,1.298,-2.69,1
0.646,-1.387,-2.718,-1
0.66,-0.279,-2.705,-1
0.855,-1.542,-2.617,-1
0.697,0.216,-2.575,-1
0.653,-0.908,-2.556,-1
0.511,1.705,-2.313,1
0.775,1.703,-2.416,-1
0.728,1.113,-2.369,-1
0.682,-0.123,-2.217,1
0.606,-0.651,-2.071,1
0.798,0.681,-2.087,1
0.684,0.784,-1.996,-1
0.679,-0.094,-1.852,-1
0.772,0.208,-1.683,-1
0.763,1.679,-1.283,1
0.625,-0.721,-1.31,-1
0.715,-0.928,-1.276,-1
0.685,0.683,-1.151,1
0.552,0.501,-1.002,1
0.606,-1.751,-1.103,-1
0.61,1.996,-0.935,1
0.566,1.9,-1.02,-1
0.614,1.411,-0.856,1
0.73,-1.846,-0.847,1
0.641,0.305,-0.813,1
0.647,2.067,-0.808,1
0.701,1.494,-0.803,1
0.791,0.881,-0.908,-1
0.58,0.986,-0.924,-1
0.589,1.594,-0.686,1
0.572,0.645,-0.745,-1
0.651,0.562,-0.736,-1
0.718,0.204,-0.592,1
0.651,1.51,-0.644,-1
0.925,0.073,-0.574,-1
0.682,-1.562,-0.417,1
0.663,0.816,-0.5,-1
0.661,-0.048,-0.219,1
0.497,-1.856,-0.171,1
