1.387,-1.112,3.134,-1
1.177,-0.039,-3.032,1
0.981,-1.627,-3.1,-1
0.964,-0.158,-2.894,1
1.095,-0.839,-2.959,-1
1.598,-1.785,-2.931,-1
1.092,1.804,-2.791,1
0.999,-0.127,-2.797,-1
1.134,-1.673,-2.776,-1
1.991,-0.029,-2.75,-1
2.508,1.283,-2.734,-1
1.046,-1.078,-2.711,-1
0.956,-1.475,-2.605,1
2.198,1.504,-2.52,-1
1.317,-0.803,-2.409,1
1.711,-0.923,-2.463,-1
1.4,1.766,-2.273,1
1.099,-0.417,-2.243,1
1.81,0.158,-2.242,1
1.06,-0.362,-2.281,-1
2.721,-0.961,-2.172,-1
1.686,-0.732,-2.14,-1
1.468,1.263,-2.045,1
1.267,0.59,-2.067,-1
1.576,0.267,-2.014,-1
1.211,1.091,-1.947,1
1.176,1.985,-1.974,-1
1.711,-0.33,-1.944,-1
0.981,-0.026,-1.961,-1
1.003,-0.335,-1.865,1
1.174,-1.094,-1.836,1
1.299,-0.581,-1.832,1
0.995,-0.303,-1.819,1
1.286,0.749,-1.877,-1
0.937,1.259,-1.885,-1
1.159,-0.193,-1.744,1
1.119,1.391,-1.774,-1
0.975,-0.57,-1.776,-1
1.516,-0.09,-1.707,1
1.003,-1.476,-1.624,1
1.677,1.333,-1.537,1
3.191,1.117,-1.503,1
1.149,-1.802,-1.468,1
1.785,-1.284,-1.497,-1
2.916,-0.64,-1.46,-1
2.526,1.151,-1.357,1
2.001,1.065,-1.374,-1
1.273,1.741,-1.173,-1
1.031,0.945,-1.06,1
1.546,-1.346,-1.121,-1
0.906,0.453,-1.018,1
1.031,-1.866,-0.947,1
1.039,-1.113,-0.94,1
1.328,1.496,-1.012,-1
1.197,1.677,-0.897,1
0.863,1.377,-0.889,-1
0.891,1.965,-0.734,1
1.07,1.926,-0.657,-1
1.31,0.857,-0.542,1
1.054,-1.18,-0.472,1
1.169,1.177,-0.349,1
2.786,0.827,-0.336,1
1.318,-1.471,-0.301,-1
