2.351,-1.611,-3.035,1
1.345,0.244,-3.004,-1
1.207,0.962,-2.868,1
0.978,1.818,-2.849,-1
0.934,-0.057,-2.819,-1
1.033,0.51,-2.637,1
1.238,-1.449,-2.581,1
0.973,0.944,-2.543,1
1.398,1.302,-2.389,-1
0.897,-0.611,-2.196,-1
2.484,0.914,-2.156,-1
1.454,-0.669,-2.125,-1
1.064,-1.734,-2.016,-1
1.002,0.06,-1.91,1
2.43,-1.24,-1.969,-1
1.098,-0.655,-1.984,-1
1.252,-0.45,-1.966,-1
2.007,-0.105,-1.873,1
1.292,-0.643,-1.82,1
1.397,0.93,-1.778,1
0.974,1.254,-1.762,1
3.003,-0.853,-1.792,-1
0.912,-0.955,-1.703,1
1.654,-0.753,-1.677,-1
1.149,-0.869,-1.61,1
1.396,0.633,-1.566,1
1.02,-1.698,-1.541,1
1.289,1.128,-1.598,-1
1.52,1.718,-1.54,1
1.565,-0.39,-1.537,1
0.909,1.039,-1.544,-1
1.172,0.076,-1.402,1
1.644,1.619,-1.295,1
1.284,-0.3,-1.354,-1
1.157,1.28,-1.237,1
0.96,-1.172,-1.281,-1
0.982,-0.776,-1.253,-1
1.674,0.588,-1.084,1
1.065,-0.127,-1.114,-1
2.042,0.724,-1.071,-1
2.728,-0.658,-1.049,-1
1.169,1.815,-0.995,1
1.114,0.096,-1.022,-1
0.946,1.276,-0.927,1
1.143,1.852,-0.982,-1
1.086,0.367,-0.977,-1
1.527,1.557,-0.872,1
0.98,-0.641,-0.847,1
1.129,-0.965,-0.845,1
1.165,-0.558,-0.837,1
1.416,-0.469,-0.843,1
1.255,-1.067,-0.775,1
0.946,-1.476,-0.749,1
0.933,0.437,-0.819,-1
1.274,1.93,-0.748,-1
0.957,0.956,-0.635,1
1.102,-0.161,-0.667,-1
0.906,0.554,-0.579,1
1.367,1.425,-0.647,-1
1.284,0.962,-0.647,-1
1.171,0.829,-0.603,-1
2.063,-0.958,-0.519,1
1.394,0.593,-0.484,1
1.081,-0.288,-0.36,1
1.952,-0.137,-0.349,1
1.144,0.563,-0.4,-1
1.037,0.449,-0.297,-1
1.01,0.948,-0.181,1
1.254,-0.324,-0.05,1
1.131,0.666,-0.025,-1
1.791,-0.975,0.056,1
1.23,1.336,0.076,1
1.128,0.17,0.17,1
1.084,0.986,0.493,-1
1.664,1.74,0.578,1
1.712,0.154,0.589,1
0.935,-0.852,0.57,-1
0.984,-1.667,0.657,1
1.28,1.777,0.675,1
0.915,0.68,0.742,1
1.261,1.788,0.741,1
1.013,1.722,0.689,-1
1.098,0.943,0.997,1
1.194,2.123,1.022,1
1.212,1.871,1.121,1
2.085,-0.064,1.243,1
2.962,0.125,1.242,-1
1.438,-0.719,1.239,-1
0.877,-1.189,1.283,-1
2.216,-0.738,1.379,1
1.226,1.13,1.339,-1
0.892,-0.493,1.332,-1
1.543,1.655,1.375,-1
1.521,-0.925,1.566,1
1.544,0.374,1.593,-1
1.043,1.384,1.616,-1
1.069,0.283,1.748,1
1.714,-1.45,1.797,1
1.386,0.692,1.857,1
1.119,-0.196,1.79,-1
0.949,-1.327,1.81,-1
1.393,1.993,1.892,1
0.877,-1.378,1.959,1
1.337,-0.41,1.981,1
0.981,-0.144,1.922,-1
2.832,-0.626,1.993,1
1.303,-0.281,2.023,1
0.959,-0.663,1.957,-1
1.569,1.689,2.048,-1
1.889,-1.317,2.16,-1
1.984,1.745,2.189,-1
1.638,1.775,2.242,1
3.019,-1.679,2.254,1
1.084,-1.274,2.299,1
2.023,-1.485,2.302,-1
1.136,1.249,2.392,1
0.946,1.026,2.501,1
1.63,1.017,2.507,1
2.235,1.278,2.463,-1
1.585,1.937,2.519,-1
1.326,1.893,2.621,-1
1.103,0.746,2.748,-1
3.437,0.351,2.774,-1
1.632,1.475,2.844,1
1.198,0.308,2.783,-1
1.036,0.33,2.884,1
1.226,-0.682,2.817,-1
1.753,0.267,2.832,-1
0.895,-1.418,2.918,1
1.053,1.141,2.93,1
1.046,0.329,3.008,1
1.556,1.734,3.062,-1
1.535,1.722,3.133,1
0.869,2.488,-2.904,1
1.001,2.145,-2.391,-1
0.901,2.472,-1.754,-1
2.94,2.114,-1.371,-1
1.193,2.358,-0.793,-1
2.142,2.432,-0.62,1
0.843,2.483,-0.555,-1
3.862,2.204,-0.421,1
1.25,2.327,-0.256,-1
1.491,2.357,0.275,-1
1.9,2.218,0.924,-1
1.509,2.305,1.056,-1
1.184,2.424,1.271,1
0.958,2.52,2.52,-1
1.331,2.391,2.842,-1
0.907,-2.153,-3.098,-1
1.429,-1.978,-2.762,1
1.448,-1.873,-2.223,1
1.14,-2.003,-1.977,1
1.101,-2.088,-1.873,-1
1.71,-2.241,-1.636,1
1.761,-1.872,-1.411,1
2.329,-2.01,-1.023,1
1.541,-2.226,-0.702,1
0.909,-2.064,-0.713,-1
1.489,-1.884,0.124,-1
1.485,-2.202,0.212,-1
1.355,-2.302,0.627,1
1.172,-2.203,1.3,1
1.403,-2.057,1.769,1
1.614,-2.102,1.987,-1
0.955,-2,2.218,1
1.073,-2.133,2.135,-1
2.375,-1.877,2.24,1
1.239,-2.223,2.643,-1
1.122,-1.666,-1.909,1
1.089,0.036,-2,-1
1.341,1.797,-0.428,-1
1.398,1.137,-0.329,-1
1.141,1.298,0.126,1
1.39,1.847,0.835,1
1.312,2.412,-3.003,-1
0.989,-1.959,0.543,1
0.623,0.723,3.103,-1
0.497,0.64,-2.868,1
0.737,1.636,-2.944,-1
0.637,0.73,-2.751,-1
0.656,-0.169,-2.582,1
0.66,2.14,-2.583,-1
0.55,-0.314,-2.295,1
0.829,0.65,-2.303,1
0.833,-0.115,-2.397,-1
0.811,1.946,-2.271,-1
0.886,0.704,-1.942,1
0.65,-1.785,-2.04,-1
0.679,1.599,-1.995,-1
0.546,0.226,-1.776,1
0.643,1.49,-1.892,-1
0.705,0.778,-1.763,1
0.559,0.623,-1.608,1
0.51,-1.224,-1.761,-1
0.773,0.09,-1.443,1
0.532,1.936,-1.56,-1
0.632,0.018,-1.347,1
0.879,-0.709,-1.332,1
0.614,-0.464,-1.328,-1
0.609,0.718,-1.189,1
0.851,-0.508,-1.274,-1
0.657,0.719,-1.27,-1
0.759,-1.463,-1.248,-1
0.648,1.799,-1.197,-1
0.747,-1.02,-1.168,-1
0.617,0.629,-1.178,-1
0.799,0.183,-1.087,-1
0.65,1.508,-0.854,1
0.867,0.566,-0.808,-1
0.65,1.281,-0.607,1
0.691,0.428,-0.717,-1
0.656,-1.101,-0.555,1
0.692,0.659,-0.453,1
0.495,-1.803,-0.422,1
0.515,1.355,-0.405,1
0.517,1.01,-0.36,1
0.829,-0.105,-0.439,-1
0.666,2.022,-0.461,-1
0.857,-0.684,-0.066,-1
0.708,2.155,0.11,1
0.758,1.573,0.17,-1
0.665,2.023,0.356,1
0.67,-0.79,0.255,-1
0.702,2.025,0.415,1
0.753,1.84,0.659,1
0.768,1.908,0.572,-1
0.833,0.322,0.793,1
0.58,-1.838,0.855,1
0.662,0.604,0.82,-1
0.699,-0.18,1.14,1
0.662,-0.681,1.172,1
0.527,-0.56,1.082,-1
0.762,0.672,1.107,-1
0.825,2.156,1.259,-1
0.634,0.575,1.288,-1
0.664,-1.785,1.437,1
0.538,-0.49,1.311,-1
0.738,-0.421,1.434,-1
0.656,1.492,1.533,-1
0.503,-0.797,1.617,-1
0.6,-0.437,1.871,1
1.308,2.049,1.869,1
0.654,-0.223,1.829,-1
0.642,1.035,2.027,1
0.713,-0.873,2.119,1
0.826,1.425,2.148,1
0.801,-0.157,2.253,1
0.747,-0.986,2.364,1
0.788,0.707,2.577,1
0.895,0.702,2.706,1
0.563,0.65,2.63,-1
0.892,0.226,2.85,1
0.664,0.017,2.851,-1
0.724,1.185,3.014,-1
0.863,1.054,3.033,-1
0.741,2.268,-1.302,-1
0.578,2.391,-1.207,-1
0.653,2.239,-1.058,-1
0.506,2.2,0.117,1
0.599,2.406,0.915,1
0.626,2.148,1.15,-1
0.766,2.321,1.321,-1
0.503,2.311,2.064,1
0.831,-1.872,-2.834,-1
0.678,-2.228,-2.086,1
0.558,-1.962,-1.741,-1
0.81,-2.158,-1.638,-1
0.525,-2.107,0.057,1
0.573,-2.058,0.202,1
0.627,-2.409,1.73,1
0.675,-1.876,1.909,1
0.668,-2.131,2.138,1
0.568,-2.178,2.225,-1
0.793,-2.025,2.875,-1
0.572,-1.956,2.884,-1
0.736,-2.268,-3.086,1
1.691,0.933,-0.401,-1
1.059,-0.254,2.063,-1
1.468,0.493,-2.333,1
1.047,-0.217,1.535,-1
1.483,0.533,2.186,-1
0.945,-1.278,2.605,1
1.623,0.156,-2.609,1
1.157,-1.1,-1.615,-1
1.177,1.707,1.631,1
1.853,0.901,1.672,-1
1.415,1.596,2.077,1
1.258,2.36,-2.563,1
1.339,1.898,0.246,-1
4.512,-2.068,-0.417,-1
