0.895,0.565,-3.083,1
1.192,0.676,-3.088,1
2.135,1.635,-3.091,-1
1.544,-0.329,-2.963,1
1.445,-0.477,-2.998,-1
0.972,-0.143,-2.815,-1
1.193,0.344,-2.606,1
0.954,1.633,-2.659,-1
1.337,0.04,-2.488,1
1.34,0.106,-2.515,-1
1.103,-0.245,-2.438,1
0.959,-0.874,-2.271,1
1.016,-1.358,-2.271,-1
1.494,-2.115,-2.179,1
2.587,-0.462,-2.218,-1
1.001,-1.814,-1.968,1
2.118,-0.196,-1.946,1
1.2,-0.796,-1.812,1
2.208,-1.816,-1.787,-1
2.071,-1.208,-1.745,1
1.484,-0.959,-1.648,1
1.75,-0.734,-1.669,-1
1.258,-1.347,-1.537,-1
1.004,0.465,-1.361,1
0.868,-2.065,-1.284,-1
1.028,1.138,-1.244,-1
1.147,0.026,-1.125,1
0.966,1.177,-1.205,-1
0.982,-0.334,-1.103,1
1.076,1.267,-1.03,1
1.3,0.406,-1.099,-1
1.179,-2.089,-0.997,1
1.318,1.001,-0.988,1
1.412,-0.87,-1.02,-1
1.217,-0.353,-0.932,1
1.53,-0.913,-0.934,1
1.086,-0.071,-0.876,1
1.633,-0.188,-0.879,1
1.845,0.471,-0.798,-1
1.446,-1.237,-0.787,-1
1.057,-0.389,-0.737,-1
1.607,0.982,-0.72,-1
1.428,-0.666,-0.713,-1
2.989,-0.396,-0.669,1
1.375,0.225,-0.677,-1
1.058,-0.118,-0.663,-1
1.039,-1.448,-0.56,1
1.487,0.272,-0.553,1
1.266,-0.888,-0.486,1
1.047,0.707,-0.48,1
2.294,-1.488,-0.512,-1
2.196,0.727,-0.512,-1
1.393,0.951,-0.359,1
6.26,-1.724,-0.332,1
0.987,0.313,-0.323,-1
1.564,1.482,-0.246,1
2.322,-1.469,-0.27,-1
1.62,0.849,-0.26,-1
3.007,1.504,-0.214,1
1.152,1.366,-0.003,1
1.326,0.779,0.11,1
1.625,-1.795,0.181,1
1.207,0.376,0.158,-1
1.3,0.33,0.274,1
1.183,-0.09,0.282,1
1.15,0.872,0.453,1
1.148,0.827,0.409,-1
1.866,0.425,0.492,-1
0.919,0.421,0.482,-1
1.216,1.158,0.57,1
1.063,-1.039,0.541,-1
0.956,1.194,0.566,-1
0.966,0.272,0.667,1
0.953,1.264,0.739,1
1.325,0.227,0.744,1
1.155,0.593,0.749,-1
1.272,0.7,0.838,1
0.95,-0.111,0.788,-1
1.96,0.093,0.845,1
1.648,0.307,0.808,-1
1.347,0.412,0.879,1
1.251,-2.252,0.897,-1
1.003,1.007,0.981,1
1.068,-0.129,1.074,-1
1.114,-0.32,1.176,1
1.75,0.167,1.171,-1
0.954,-0.803,1.164,-1
1.629,-2.196,1.235,-1
1.568,0.838,1.377,1
1.079,-0.3,1.326,-1
0.935,-0.775,1.415,1
0.93,-1.712,1.42,1
1.278,1.225,1.418,1
1.742,0.758,1.443,1
1.115,0.579,1.46,1
1.141,-2.124,1.494,1
1.404,0.834,1.524,-1
3.308,-1.676,1.629,1
1.349,-1.862,1.675,1
1.397,-0.31,1.682,1
1.883,1.677,1.795,1
1.372,-1.517,1.766,-1
2.104,-0.599,1.85,1
2.345,1.465,1.877,1
1.27,-0.787,1.934,1
1.586,1.526,1.891,-1
1.486,-0.79,1.889,-1
1.485,0.698,1.893,-1
1.634,-1.355,1.899,-1
0.972,0.421,2.005,1
1.018,0.518,1.967,-1
2.13,1.541,2.072,1
1.232,-1.862,2.114,1
1.556,0.815,2.116,-1
1.386,-0.722,2.463,-1
1.277,1.563,2.472,-1
1.314,0.228,2.474,-1
1.596,0.208,2.495,-1
2.442,0.378,2.598,1
1.132,0.734,2.628,1
1.008,0.174,2.552,-1
1.08,0.306,2.662,1
1.892,-0.623,2.629,-1
1.29,0.253,2.673,-1
1.398,-0.864,2.774,1
1.046,-2.207,2.82,1
1.492,-0.665,2.804,1
1.372,-1.489,2.81,1
1.08,-1.99,2.832,1
1.317,-0.948,2.814,-1
1.135,0.515,2.912,1
2.57,-0.724,2.888,-1
1.28,-1.356,2.901,-1
1.351,-0.061,2.97,1
1.49,-1.889,2.974,1
1.353,-0.688,3.037,1
0.984,-0.289,2.971,-1
1.939,-0.46,2.998,-1
1.5,-0.516,3,-1
1.509,-0.581,3.047,-1
0.897,-0.689,3.09,-1
1.293,2.156,-2.667,1
1.934,1.785,-2.666,1
0.862,1.951,-1.632,1
0.958,1.792,-0.923,1
1.427,2.163,-0.787,-1
1.162,2.12,-0.635,1
1.033,2.103,-0.514,-1
1.489,1.952,-0.222,-1
1.247,2.007,0.151,-1
1.786,1.844,0.659,1
1.03,1.918,0.87,1
1.091,2.051,2.138,-1
1.643,1.992,2.228,-1
1.242,2.049,2.644,1
1.855,1.844,2.806,-1
1.978,2.09,2.837,-1
1.183,2.19,2.929,-1
2.196,2.031,3.093,-1
1.044,-2.347,-0.929,1
2.189,-2.536,-0.488,-1
1.221,-2.381,-0.059,-1
1.506,-2.444,0.996,-1
0.93,-2.474,2.127,-1
1.131,-2.363,2.82,1
5.195,-2.476,3.046,1
0.838,-0.301,-2.991,-1
1.585,-1.793,-2.318,-1
0.763,-2.207,-0.592,1
0.869,-1.065,-0.553,1
1.053,-1.747,1.436,1
1.095,-1.982,1.373,-1
0.646,-0.748,-3.037,-1
0.725,-0.641,-2.855,1
0.736,0.465,-2.779,-1
0.676,-1.819,-2.605,-1
0.828,-0.135,-2.559,-1
0.811,-2.013,-2.534,-1
0.797,-0.451,-2.477,-1
0.637,-2.047,-2.286,1
0.884,-1.785,-2.092,1
0.521,-2.032,-1.968,1
0.812,0.488,-2.028,-1
0.504,0.046,-1.951,-1
0.671,0.534,-1.92,-1
0.825,0.574,-1.772,1
0.803,-2.009,-1.642,1
0.901,-0.879,-1.664,-1
0.499,1.11,-1.686,-1
0.793,0.68,-1.48,1
0.743,-0.76,-1.543,-1
0.63,-1.661,-1.412,1
0.838,-1.919,-1.51,-1
0.685,-0.356,-1.33,1
0.544,-0.647,-1.443,-1
0.635,-0.835,-1.403,-1
0.728,-0.312,-1.388,-1
0.818,0.061,-1.234,1
0.879,-0.26,-1.1,1
0.506,-1.832,-1.004,1
0.75,-0.171,-0.971,1
0.725,-1.821,-0.936,1
0.739,-1.463,-0.93,1
0.67,0.211,-1.042,-1
0.897,0.901,-1.003,-1
0.87,-1.67,-0.984,-1
0.737,1.672,-0.894,-1
0.807,-2.162,-0.72,1
0.564,1.527,-0.818,-1
0.666,-1.244,-0.743,-1
0.713,-0.946,-0.666,-1
0.837,-0.779,-0.621,-1
0.504,-2.124,-0.453,1
0.751,-0.138,-0.543,-1
0.566,0.781,-0.456,-1
0.565,-2.055,-0.417,-1
0.505,1.367,-0.267,1
0.749,-0.827,-0.271,1
0.62,-1.667,-0.25,1
0.828,-1.009,-0.364,-1
0.564,-1.781,-0.369,-1
0.534,-0.172,-0.17,1
0.557,0.569,-0.176,-1
0.685,-1.88,-0.019,1
0.608,1.51,-0.046,-1
0.645,-0.602,0.054,-1
0.857,1.119,0.196,1
0.709,-0.924,0.295,1
0.774,0.41,0.492,1
0.782,-0.195,0.507,1
0.914,0.404,0.467,-1
0.588,-1.839,0.605,1
0.74,-0.962,0.538,-1
0.697,0.296,0.55,-1
0.542,-1.508,0.737,1
0.57,0.701,0.724,-1
0.6,-1.177,0.777,-1
0.854,-0.319,0.824,-1
0.71,0.812,1.014,1
0.817,0.687,1.012,1
0.506,-0.141,1.09,1
0.541,0.86,0.956,-1
0.655,0.039,1.024,-1
0.575,-2.2,1.054,-1
0.568,-1.57,1.217,-1
0.869,-0.715,1.247,-1
0.669,0.112,1.234,-1
0.641,-1.746,1.842,1
0.561,1.252,1.883,1
0.583,0.143,1.764,-1
0.878,-0.404,1.803,-1
0.565,-1.697,1.812,-1
0.617,-2.187,2.081,1
0.736,1.149,2.205,1
0.801,1.48,2.107,-1
0.613,-0.408,2.157,-1
0.823,1.648,2.421,1
0.678,-0.558,2.66,1
0.697,0.657,2.582,-1
