0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.900000000000000000e+01,7.850000000000000000e+02,1.990000000000000000e+03,3.190000000000000000e+03,3.794000000000000000e+03,4.347000000000000000e+03,5.666000000000000000e+03,7.236000000000000000e+03,8.959000000000000000e+03,9.821000000000000000e+03,1.124200000000000000e+04,1.289400000000000000e+04,1.397300000000000000e+04,1.456100000000000000e+04,1.531900000000000000e+04,1.639000000000000000e+04,1.819900000000000000e+04,1.839500000000000000e+04,1.674500000000000000e+04,1.557400000000000000e+04,1.473600000000000000e+04,1.414800000000000000e+04,1.290200000000000000e+04,1.133300000000000000e+04,9.786000000000000000e+03,8.790000000000000000e+03,7.318000000000000000e+03,5.620000000000000000e+03,4.232000000000000000e+03,3.768000000000000000e+03,3.242000000000000000e+03,2.108000000000000000e+03,7.510000000000000000e+02,5.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.100000000000000000e+01,7.960000000000000000e+02,2.112000000000000000e+03,3.353000000000000000e+03,3.914000000000000000e+03,4.519000000000000000e+03,6.076000000000000000e+03,7.867000000000000000e+03,9.376000000000000000e+03,1.067900000000000000e+04,1.210500000000000000e+04,1.350700000000000000e+04,1.479900000000000000e+04,1.567200000000000000e+04,1.629700000000000000e+04,1.782300000000000000e+04,1.928200000000000000e+04,1.913600000000000000e+04,1.734500000000000000e+04,1.611700000000000000e+04,1.575300000000000000e+04,1.520200000000000000e+04,1.374000000000000000e+04,1.199900000000000000e+04,1.065800000000000000e+04,9.420000000000000000e+03,7.866000000000000000e+03,6.055000000000000000e+03,4.542000000000000000e+03,3.986000000000000000e+03,3.264000000000000000e+03,2.123000000000000000e+03,8.180000000000000000e+02,5.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+01,8.290000000000000000e+02,2.131000000000000000e+03,3.305000000000000000e+03,3.947000000000000000e+03,4.541000000000000000e+03,6.070000000000000000e+03,7.766000000000000000e+03,9.309000000000000000e+03,1.067900000000000000e+04,1.172700000000000000e+04,1.344300000000000000e+04,1.506600000000000000e+04,1.549800000000000000e+04,1.611600000000000000e+04,1.753400000000000000e+04,1.926500000000000000e+04,1.915000000000000000e+04,1.756300000000000000e+04,1.622400000000000000e+04,1.565300000000000000e+04,1.522200000000000000e+04,1.401500000000000000e+04,1.204500000000000000e+04,1.061800000000000000e+04,9.514000000000000000e+03,7.757000000000000000e+03,6.096000000000000000e+03,4.454000000000000000e+03,3.955000000000000000e+03,3.302000000000000000e+03,2.113000000000000000e+03,8.170000000000000000e+02,6.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.500000000000000000e+01,7.960000000000000000e+02,2.008000000000000000e+03,3.229000000000000000e+03,4.163000000000000000e+03,4.514000000000000000e+03,5.968000000000000000e+03,7.718000000000000000e+03,9.382000000000000000e+03,1.039800000000000000e+04,1.182500000000000000e+04,1.359700000000000000e+04,1.499900000000000000e+04,1.519300000000000000e+04,1.619900000000000000e+04,1.751000000000000000e+04,1.917400000000000000e+04,1.937200000000000000e+04,1.771300000000000000e+04,1.629700000000000000e+04,1.565100000000000000e+04,1.520800000000000000e+04,1.373000000000000000e+04,1.184500000000000000e+04,1.092600000000000000e+04,9.517000000000000000e+03,7.781000000000000000e+03,6.150000000000000000e+03,4.576000000000000000e+03,4.000000000000000000e+03,3.281000000000000000e+03,2.157000000000000000e+03,7.890000000000000000e+02,6.900000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.000000000000000000e+01,8.050000000000000000e+02,2.097000000000000000e+03,3.289000000000000000e+03,3.999000000000000000e+03,4.495000000000000000e+03,6.112000000000000000e+03,7.662000000000000000e+03,9.247000000000000000e+03,1.049500000000000000e+04,1.224600000000000000e+04,1.357600000000000000e+04,1.514000000000000000e+04,1.523300000000000000e+04,1.603600000000000000e+04,1.798800000000000000e+04,1.894100000000000000e+04,1.938000000000000000e+04,1.746700000000000000e+04,1.626200000000000000e+04,1.565700000000000000e+04,1.498800000000000000e+04,1.369800000000000000e+04,1.208700000000000000e+04,1.068700000000000000e+04,9.491000000000000000e+03,7.843000000000000000e+03,5.958000000000000000e+03,4.521000000000000000e+03,4.033000000000000000e+03,3.330000000000000000e+03,2.189000000000000000e+03,8.480000000000000000e+02,5.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.500000000000000000e+01,7.970000000000000000e+02,2.150000000000000000e+03,3.330000000000000000e+03,3.957000000000000000e+03,4.690000000000000000e+03,6.090000000000000000e+03,7.779000000000000000e+03,9.469000000000000000e+03,1.053000000000000000e+04,1.183900000000000000e+04,1.343100000000000000e+04,1.504500000000000000e+04,1.547400000000000000e+04,1.647100000000000000e+04,1.751200000000000000e+04,1.915000000000000000e+04,1.945900000000000000e+04,1.747900000000000000e+04,1.643800000000000000e+04,1.562300000000000000e+04,1.499000000000000000e+04,1.385500000000000000e+04,1.196700000000000000e+04,1.065100000000000000e+04,9.399000000000000000e+03,7.835000000000000000e+03,6.028000000000000000e+03,4.506000000000000000e+03,4.005000000000000000e+03,3.312000000000000000e+03,2.183000000000000000e+03,8.230000000000000000e+02,6.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.700000000000000000e+01,8.230000000000000000e+02,2.063000000000000000e+03,3.295000000000000000e+03,4.057000000000000000e+03,4.701000000000000000e+03,6.163000000000000000e+03,7.792000000000000000e+03,9.535000000000000000e+03,1.045100000000000000e+04,1.186500000000000000e+04,1.379700000000000000e+04,1.506500000000000000e+04,1.562400000000000000e+04,1.634500000000000000e+04,1.777400000000000000e+04,1.906600000000000000e+04,1.952200000000000000e+04,1.788500000000000000e+04,1.627000000000000000e+04,1.548900000000000000e+04,1.537300000000000000e+04,1.375800000000000000e+04,1.217600000000000000e+04,1.051000000000000000e+04,9.208000000000000000e+03,7.979000000000000000e+03,6.118000000000000000e+03,4.659000000000000000e+03,3.914000000000000000e+03,3.364000000000000000e+03,2.145000000000000000e+03,8.330000000000000000e+02,5.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.700000000000000000e+01,8.120000000000000000e+02,2.085000000000000000e+03,3.334000000000000000e+03,4.129000000000000000e+03,4.551000000000000000e+03,6.123000000000000000e+03,7.711000000000000000e+03,9.444000000000000000e+03,1.056600000000000000e+04,1.198600000000000000e+04,1.368100000000000000e+04,1.503500000000000000e+04,1.539500000000000000e+04,1.651700000000000000e+04,1.741400000000000000e+04,1.920200000000000000e+04,1.935100000000000000e+04,1.763500000000000000e+04,1.653400000000000000e+04,1.587100000000000000e+04,1.512200000000000000e+04,1.360300000000000000e+04,1.200500000000000000e+04,1.071800000000000000e+04,9.380000000000000000e+03,7.927000000000000000e+03,6.085000000000000000e+03,4.639000000000000000e+03,4.020000000000000000e+03,3.314000000000000000e+03,2.137000000000000000e+03,8.250000000000000000e+02,8.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.300000000000000000e+01,7.970000000000000000e+02,2.153000000000000000e+03,3.313000000000000000e+03,4.093000000000000000e+03,4.624000000000000000e+03,6.012000000000000000e+03,7.799000000000000000e+03,9.510000000000000000e+03,1.062100000000000000e+04,1.215600000000000000e+04,1.376500000000000000e+04,1.522500000000000000e+04,1.560300000000000000e+04,1.635100000000000000e+04,1.795600000000000000e+04,1.915200000000000000e+04,1.905000000000000000e+04,1.759800000000000000e+04,1.630500000000000000e+04,1.553600000000000000e+04,1.499400000000000000e+04,1.365500000000000000e+04,1.210800000000000000e+04,1.069000000000000000e+04,9.385000000000000000e+03,7.783000000000000000e+03,5.978000000000000000e+03,4.574000000000000000e+03,4.161000000000000000e+03,3.352000000000000000e+03,2.153000000000000000e+03,8.790000000000000000e+02,7.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.700000000000000000e+01,7.710000000000000000e+02,2.048000000000000000e+03,3.264000000000000000e+03,4.046000000000000000e+03,4.600000000000000000e+03,6.101000000000000000e+03,7.815000000000000000e+03,9.512000000000000000e+03,1.045400000000000000e+04,1.208900000000000000e+04,1.364500000000000000e+04,1.501800000000000000e+04,1.573800000000000000e+04,1.628200000000000000e+04,1.782800000000000000e+04,1.944100000000000000e+04,1.948600000000000000e+04,1.788400000000000000e+04,1.656900000000000000e+04,1.586300000000000000e+04,1.487000000000000000e+04,1.367300000000000000e+04,1.203900000000000000e+04,1.066500000000000000e+04,9.299000000000000000e+03,7.948000000000000000e+03,6.249000000000000000e+03,4.681000000000000000e+03,4.015000000000000000e+03,3.312000000000000000e+03,2.079000000000000000e+03,7.720000000000000000e+02,6.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
